"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",40
2015 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",35
2015 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Women' ",70
2015 ,"'A1 - Pre-clinical Medicine' ","'18' ","'Men' ",1755
2015 ,"'A1 - Pre-clinical Medicine' ","'18' ","'Women' ",2350
2015 ,"'A1 - Pre-clinical Medicine' ","'19' ","'Men' ",540
2015 ,"'A1 - Pre-clinical Medicine' ","'19' ","'Women' ",685
2015 ,"'A1 - Pre-clinical Medicine' ","'20' ","'Men' ",130
2015 ,"'A1 - Pre-clinical Medicine' ","'20' ","'Women' ",110
2015 ,"'A1 - Pre-clinical Medicine' ","'21 and over' ","'Men' ",905
2015 ,"'A1 - Pre-clinical Medicine' ","'21 and over' ","'Women' ",1085
2015 ,"'A2 - Pre-clinical Dentistry' ","'17 and under' ","'Women' ",5
2015 ,"'A2 - Pre-clinical Dentistry' ","'18' ","'Men' ",245
2015 ,"'A2 - Pre-clinical Dentistry' ","'18' ","'Women' ",395
2015 ,"'A2 - Pre-clinical Dentistry' ","'19' ","'Men' ",60
2015 ,"'A2 - Pre-clinical Dentistry' ","'19' ","'Women' ",120
2015 ,"'A2 - Pre-clinical Dentistry' ","'20' ","'Men' ",15
2015 ,"'A2 - Pre-clinical Dentistry' ","'20' ","'Women' ",25
2015 ,"'A2 - Pre-clinical Dentistry' ","'21 and over' ","'Men' ",95
2015 ,"'A2 - Pre-clinical Dentistry' ","'21 and over' ","'Women' ",140
2015 ,"'A9 - Others in Medicine and Dentistry' ","'17 and under' ","'Men' ",5
2015 ,"'A9 - Others in Medicine and Dentistry' ","'17 and under' ","'Women' ",10
2015 ,"'A9 - Others in Medicine and Dentistry' ","'18' ","'Men' ",20
2015 ,"'A9 - Others in Medicine and Dentistry' ","'18' ","'Women' ",45
2015 ,"'A9 - Others in Medicine and Dentistry' ","'19' ","'Men' ",10
2015 ,"'A9 - Others in Medicine and Dentistry' ","'19' ","'Women' ",15
2015 ,"'A9 - Others in Medicine and Dentistry' ","'20' ","'Women' ",5
2015 ,"'A9 - Others in Medicine and Dentistry' ","'21 and over' ","'Men' ",30
2015 ,"'A9 - Others in Medicine and Dentistry' ","'21 and over' ","'Women' ",70
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'17 and under' ","'Men' ",10
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'17 and under' ","'Women' ",35
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'18' ","'Men' ",580
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'18' ","'Women' ",1520
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'19' ","'Men' ",300
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'19' ","'Women' ",580
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'20' ","'Men' ",80
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'20' ","'Women' ",165
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'21 and over' ","'Men' ",460
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'21 and over' ","'Women' ",685
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'17 and under' ","'Men' ",25
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'17 and under' ","'Women' ",50
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'18' ","'Men' ",740
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'18' ","'Women' ",1420
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'19' ","'Men' ",400
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'19' ","'Women' ",675
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'20' ","'Men' ",125
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'20' ","'Women' ",170
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'21 and over' ","'Men' ",275
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'21 and over' ","'Women' ",335
2015 ,"'B3 - Complementary Medicine' ","'17 and under' ","'Women' ",5
2015 ,"'B3 - Complementary Medicine' ","'18' ","'Men' ",60
2015 ,"'B3 - Complementary Medicine' ","'18' ","'Women' ",190
2015 ,"'B3 - Complementary Medicine' ","'19' ","'Men' ",45
2015 ,"'B3 - Complementary Medicine' ","'19' ","'Women' ",140
2015 ,"'B3 - Complementary Medicine' ","'20' ","'Men' ",20
2015 ,"'B3 - Complementary Medicine' ","'20' ","'Women' ",90
2015 ,"'B3 - Complementary Medicine' ","'21 and over' ","'Men' ",150
2015 ,"'B3 - Complementary Medicine' ","'21 and over' ","'Women' ",460
2015 ,"'B4 - Nutrition' ","'17 and under' ","'Women' ",10
2015 ,"'B4 - Nutrition' ","'18' ","'Men' ",45
2015 ,"'B4 - Nutrition' ","'18' ","'Women' ",390
2015 ,"'B4 - Nutrition' ","'19' ","'Men' ",30
2015 ,"'B4 - Nutrition' ","'19' ","'Women' ",185
2015 ,"'B4 - Nutrition' ","'20' ","'Men' ",35
2015 ,"'B4 - Nutrition' ","'20' ","'Women' ",85
2015 ,"'B4 - Nutrition' ","'21 and over' ","'Men' ",110
2015 ,"'B4 - Nutrition' ","'21 and over' ","'Women' ",395
2015 ,"'B5 - Ophthalmics' ","'17 and under' ","'Women' ",5
2015 ,"'B5 - Ophthalmics' ","'18' ","'Men' ",130
2015 ,"'B5 - Ophthalmics' ","'18' ","'Women' ",405
2015 ,"'B5 - Ophthalmics' ","'19' ","'Men' ",85
2015 ,"'B5 - Ophthalmics' ","'19' ","'Women' ",185
2015 ,"'B5 - Ophthalmics' ","'20' ","'Men' ",30
2015 ,"'B5 - Ophthalmics' ","'20' ","'Women' ",40
2015 ,"'B5 - Ophthalmics' ","'21 and over' ","'Men' ",60
2015 ,"'B5 - Ophthalmics' ","'21 and over' ","'Women' ",150
2015 ,"'B6 - Aural and Oral Sciences' ","'17 and under' ","'Women' ",5
2015 ,"'B6 - Aural and Oral Sciences' ","'18' ","'Men' ",25
2015 ,"'B6 - Aural and Oral Sciences' ","'18' ","'Women' ",280
2015 ,"'B6 - Aural and Oral Sciences' ","'19' ","'Men' ",25
2015 ,"'B6 - Aural and Oral Sciences' ","'19' ","'Women' ",115
2015 ,"'B6 - Aural and Oral Sciences' ","'20' ","'Men' ",5
2015 ,"'B6 - Aural and Oral Sciences' ","'20' ","'Women' ",25
2015 ,"'B6 - Aural and Oral Sciences' ","'21 and over' ","'Men' ",30
2015 ,"'B6 - Aural and Oral Sciences' ","'21 and over' ","'Women' ",240
2015 ,"'B7 - Nursing' ","'17 and under' ","'Women' ",25
2015 ,"'B7 - Nursing' ","'18' ","'Men' ",195
2015 ,"'B7 - Nursing' ","'18' ","'Women' ",5150
2015 ,"'B7 - Nursing' ","'19' ","'Men' ",170
2015 ,"'B7 - Nursing' ","'19' ","'Women' ",3115
2015 ,"'B7 - Nursing' ","'20' ","'Men' ",145
2015 ,"'B7 - Nursing' ","'20' ","'Women' ",1930
2015 ,"'B7 - Nursing' ","'21 and over' ","'Men' ",2115
2015 ,"'B7 - Nursing' ","'21 and over' ","'Women' ",14685
2015 ,"'B8 - Medical Technology' ","'17 and under' ","'Women' ",10
2015 ,"'B8 - Medical Technology' ","'18' ","'Men' ",135
2015 ,"'B8 - Medical Technology' ","'18' ","'Women' ",565
2015 ,"'B8 - Medical Technology' ","'19' ","'Men' ",95
2015 ,"'B8 - Medical Technology' ","'19' ","'Women' ",280
2015 ,"'B8 - Medical Technology' ","'20' ","'Men' ",50
2015 ,"'B8 - Medical Technology' ","'20' ","'Women' ",80
2015 ,"'B8 - Medical Technology' ","'21 and over' ","'Men' ",260
2015 ,"'B8 - Medical Technology' ","'21 and over' ","'Women' ",460
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'17 and under' ","'Men' ",15
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'17 and under' ","'Women' ",70
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'18' ","'Men' ",1105
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'18' ","'Women' ",2695
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'19' ","'Men' ",580
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'19' ","'Women' ",1290
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ","'Men' ",245
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'20' ","'Women' ",495
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ","'Men' ",1165
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'21 and over' ","'Women' ",3035
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ","'Men' ",70
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'18' ","'Women' ",130
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ","'Men' ",50
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'19' ","'Women' ",90
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ","'Men' ",10
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'20' ","'Women' ",20
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ","'Men' ",25
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'21 and over' ","'Women' ",55
2015 ,"'C1 - Biology' ","'17 and under' ","'Men' ",20
2015 ,"'C1 - Biology' ","'17 and under' ","'Women' ",90
2015 ,"'C1 - Biology' ","'18' ","'Men' ",1600
2015 ,"'C1 - Biology' ","'18' ","'Women' ",2480
2015 ,"'C1 - Biology' ","'19' ","'Men' ",665
2015 ,"'C1 - Biology' ","'19' ","'Women' ",850
2015 ,"'C1 - Biology' ","'20' ","'Men' ",180
2015 ,"'C1 - Biology' ","'20' ","'Women' ",250
2015 ,"'C1 - Biology' ","'21 and over' ","'Men' ",380
2015 ,"'C1 - Biology' ","'21 and over' ","'Women' ",495
2015 ,"'C2 - Botany' ","'18' ","'Men' ",5
2015 ,"'C2 - Botany' ","'18' ","'Women' ",5
2015 ,"'C2 - Botany' ","'19' ","'Men' ",5
2015 ,"'C2 - Botany' ","'20' ","'Women' ",5
2015 ,"'C2 - Botany' ","'21 and over' ","'Men' ",10
2015 ,"'C2 - Botany' ","'21 and over' ","'Women' ",5
2015 ,"'C3 - Zoology' ","'17 and under' ","'Women' ",5
2015 ,"'C3 - Zoology' ","'18' ","'Men' ",315
2015 ,"'C3 - Zoology' ","'18' ","'Women' ",690
2015 ,"'C3 - Zoology' ","'19' ","'Men' ",145
2015 ,"'C3 - Zoology' ","'19' ","'Women' ",295
2015 ,"'C3 - Zoology' ","'20' ","'Men' ",35
2015 ,"'C3 - Zoology' ","'20' ","'Women' ",115
2015 ,"'C3 - Zoology' ","'21 and over' ","'Men' ",75
2015 ,"'C3 - Zoology' ","'21 and over' ","'Women' ",165
2015 ,"'C4 - Genetics' ","'17 and under' ","'Women' ",5
2015 ,"'C4 - Genetics' ","'18' ","'Men' ",95
2015 ,"'C4 - Genetics' ","'18' ","'Women' ",155
2015 ,"'C4 - Genetics' ","'19' ","'Men' ",40
2015 ,"'C4 - Genetics' ","'19' ","'Women' ",50
2015 ,"'C4 - Genetics' ","'20' ","'Men' ",10
2015 ,"'C4 - Genetics' ","'20' ","'Women' ",20
2015 ,"'C4 - Genetics' ","'21 and over' ","'Men' ",15
2015 ,"'C4 - Genetics' ","'21 and over' ","'Women' ",25
2015 ,"'C5 - Microbiology' ","'17 and under' ","'Men' ",5
2015 ,"'C5 - Microbiology' ","'17 and under' ","'Women' ",5
2015 ,"'C5 - Microbiology' ","'18' ","'Men' ",105
2015 ,"'C5 - Microbiology' ","'18' ","'Women' ",130
2015 ,"'C5 - Microbiology' ","'19' ","'Men' ",45
2015 ,"'C5 - Microbiology' ","'19' ","'Women' ",55
2015 ,"'C5 - Microbiology' ","'20' ","'Men' ",20
2015 ,"'C5 - Microbiology' ","'20' ","'Women' ",20
2015 ,"'C5 - Microbiology' ","'21 and over' ","'Men' ",20
2015 ,"'C5 - Microbiology' ","'21 and over' ","'Women' ",45
2015 ,"'C6 - Sport and Exercise Science' ","'17 and under' ","'Men' ",30
2015 ,"'C6 - Sport and Exercise Science' ","'17 and under' ","'Women' ",20
2015 ,"'C6 - Sport and Exercise Science' ","'18' ","'Men' ",5475
2015 ,"'C6 - Sport and Exercise Science' ","'18' ","'Women' ",2570
2015 ,"'C6 - Sport and Exercise Science' ","'19' ","'Men' ",2540
2015 ,"'C6 - Sport and Exercise Science' ","'19' ","'Women' ",720
2015 ,"'C6 - Sport and Exercise Science' ","'20' ","'Men' ",1170
2015 ,"'C6 - Sport and Exercise Science' ","'20' ","'Women' ",335
2015 ,"'C6 - Sport and Exercise Science' ","'21 and over' ","'Men' ",1765
2015 ,"'C6 - Sport and Exercise Science' ","'21 and over' ","'Women' ",585
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ","'Men' ",30
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'17 and under' ","'Women' ",50
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ","'Men' ",975
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'18' ","'Women' ",1440
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ","'Men' ",410
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'19' ","'Women' ",540
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ","'Men' ",115
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'20' ","'Women' ",140
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ","'Men' ",150
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'21 and over' ","'Women' ",240
2015 ,"'C8 - Psychology' ","'17 and under' ","'Men' ",25
2015 ,"'C8 - Psychology' ","'17 and under' ","'Women' ",150
2015 ,"'C8 - Psychology' ","'18' ","'Men' ",1865
2015 ,"'C8 - Psychology' ","'18' ","'Women' ",10225
2015 ,"'C8 - Psychology' ","'19' ","'Men' ",805
2015 ,"'C8 - Psychology' ","'19' ","'Women' ",3085
2015 ,"'C8 - Psychology' ","'20' ","'Men' ",305
2015 ,"'C8 - Psychology' ","'20' ","'Women' ",970
2015 ,"'C8 - Psychology' ","'21 and over' ","'Men' ",780
2015 ,"'C8 - Psychology' ","'21 and over' ","'Women' ",2435
2015 ,"'C9 - Others in Biological Sciences' ","'17 and under' ","'Men' ",5
2015 ,"'C9 - Others in Biological Sciences' ","'17 and under' ","'Women' ",15
2015 ,"'C9 - Others in Biological Sciences' ","'18' ","'Men' ",315
2015 ,"'C9 - Others in Biological Sciences' ","'18' ","'Women' ",545
2015 ,"'C9 - Others in Biological Sciences' ","'19' ","'Men' ",200
2015 ,"'C9 - Others in Biological Sciences' ","'19' ","'Women' ",280
2015 ,"'C9 - Others in Biological Sciences' ","'20' ","'Men' ",55
2015 ,"'C9 - Others in Biological Sciences' ","'20' ","'Women' ",100
2015 ,"'C9 - Others in Biological Sciences' ","'21 and over' ","'Men' ",155
2015 ,"'C9 - Others in Biological Sciences' ","'21 and over' ","'Women' ",280
2015 ,"'CC - Combinations within Biological Sciences' ","'17 and under' ","'Women' ",5
2015 ,"'CC - Combinations within Biological Sciences' ","'18' ","'Men' ",120
2015 ,"'CC - Combinations within Biological Sciences' ","'18' ","'Women' ",180
2015 ,"'CC - Combinations within Biological Sciences' ","'19' ","'Men' ",60
2015 ,"'CC - Combinations within Biological Sciences' ","'19' ","'Women' ",80
2015 ,"'CC - Combinations within Biological Sciences' ","'20' ","'Men' ",25
2015 ,"'CC - Combinations within Biological Sciences' ","'20' ","'Women' ",25
2015 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ","'Men' ",45
2015 ,"'CC - Combinations within Biological Sciences' ","'21 and over' ","'Women' ",55
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'17 and under' ","'Women' ",10
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ","'Men' ",110
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'18' ","'Women' ",480
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ","'Men' ",55
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'19' ","'Women' ",215
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ","'Men' ",10
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'20' ","'Women' ",40
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ","'Men' ",50
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'21 and over' ","'Women' ",190
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'21 and over' ","'Men' ",5
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'21 and over' ","'Women' ",25
2015 ,"'D3 - Animal Science' ","'17 and under' ","'Women' ",10
2015 ,"'D3 - Animal Science' ","'18' ","'Men' ",130
2015 ,"'D3 - Animal Science' ","'18' ","'Women' ",1010
2015 ,"'D3 - Animal Science' ","'19' ","'Men' ",95
2015 ,"'D3 - Animal Science' ","'19' ","'Women' ",555
2015 ,"'D3 - Animal Science' ","'20' ","'Men' ",55
2015 ,"'D3 - Animal Science' ","'20' ","'Women' ",270
2015 ,"'D3 - Animal Science' ","'21 and over' ","'Men' ",120
2015 ,"'D3 - Animal Science' ","'21 and over' ","'Women' ",615
2015 ,"'D4 - Agriculture' ","'17 and under' ","'Men' ",35
2015 ,"'D4 - Agriculture' ","'17 and under' ","'Women' ",25
2015 ,"'D4 - Agriculture' ","'18' ","'Men' ",405
2015 ,"'D4 - Agriculture' ","'18' ","'Women' ",640
2015 ,"'D4 - Agriculture' ","'19' ","'Men' ",195
2015 ,"'D4 - Agriculture' ","'19' ","'Women' ",315
2015 ,"'D4 - Agriculture' ","'20' ","'Men' ",85
2015 ,"'D4 - Agriculture' ","'20' ","'Women' ",135
2015 ,"'D4 - Agriculture' ","'21 and over' ","'Men' ",275
2015 ,"'D4 - Agriculture' ","'21 and over' ","'Women' ",300
2015 ,"'D5 - Forestry & arboriculture' ","'18' ","'Men' ",15
2015 ,"'D5 - Forestry & arboriculture' ","'19' ","'Men' ",15
2015 ,"'D5 - Forestry & arboriculture' ","'20' ","'Men' ",10
2015 ,"'D5 - Forestry & arboriculture' ","'21 and over' ","'Men' ",55
2015 ,"'D5 - Forestry & arboriculture' ","'21 and over' ","'Women' ",5
2015 ,"'D6 - Food and Beverage studies' ","'17 and under' ","'Women' ",5
2015 ,"'D6 - Food and Beverage studies' ","'18' ","'Men' ",65
2015 ,"'D6 - Food and Beverage studies' ","'18' ","'Women' ",220
2015 ,"'D6 - Food and Beverage studies' ","'19' ","'Men' ",50
2015 ,"'D6 - Food and Beverage studies' ","'19' ","'Women' ",100
2015 ,"'D6 - Food and Beverage studies' ","'20' ","'Men' ",30
2015 ,"'D6 - Food and Beverage studies' ","'20' ","'Women' ",50
2015 ,"'D6 - Food and Beverage studies' ","'21 and over' ","'Men' ",110
2015 ,"'D6 - Food and Beverage studies' ","'21 and over' ","'Women' ",145
2015 ,"'D7 - Agricultural Sciences' ","'18' ","'Men' ",15
2015 ,"'D7 - Agricultural Sciences' ","'18' ","'Women' ",20
2015 ,"'D7 - Agricultural Sciences' ","'19' ","'Men' ",10
2015 ,"'D7 - Agricultural Sciences' ","'19' ","'Women' ",10
2015 ,"'D7 - Agricultural Sciences' ","'20' ","'Men' ",5
2015 ,"'D7 - Agricultural Sciences' ","'21 and over' ","'Women' ",5
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ","'Men' ",5
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'18' ","'Women' ",10
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'19' ","'Women' ",10
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ","'Men' ",5
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'18' ","'Women' ",50
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'19' ","'Women' ",20
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'20' ","'Women' ",15
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ","'Men' ",5
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'21 and over' ","'Women' ",10
2015 ,"'F1 - Chemistry' ","'17 and under' ","'Men' ",40
2015 ,"'F1 - Chemistry' ","'17 and under' ","'Women' ",40
2015 ,"'F1 - Chemistry' ","'18' ","'Men' ",2100
2015 ,"'F1 - Chemistry' ","'18' ","'Women' ",1660
2015 ,"'F1 - Chemistry' ","'19' ","'Men' ",655
2015 ,"'F1 - Chemistry' ","'19' ","'Women' ",430
2015 ,"'F1 - Chemistry' ","'20' ","'Men' ",120
2015 ,"'F1 - Chemistry' ","'20' ","'Women' ",115
2015 ,"'F1 - Chemistry' ","'21 and over' ","'Men' ",195
2015 ,"'F1 - Chemistry' ","'21 and over' ","'Women' ",140
2015 ,"'F2 - Materials Science' ","'18' ","'Men' ",25
2015 ,"'F2 - Materials Science' ","'18' ","'Women' ",5
2015 ,"'F3 - Physics' ","'17 and under' ","'Men' ",55
2015 ,"'F3 - Physics' ","'17 and under' ","'Women' ",25
2015 ,"'F3 - Physics' ","'18' ","'Men' ",2830
2015 ,"'F3 - Physics' ","'18' ","'Women' ",795
2015 ,"'F3 - Physics' ","'19' ","'Men' ",615
2015 ,"'F3 - Physics' ","'19' ","'Women' ",150
2015 ,"'F3 - Physics' ","'20' ","'Men' ",160
2015 ,"'F3 - Physics' ","'20' ","'Women' ",40
2015 ,"'F3 - Physics' ","'21 and over' ","'Men' ",265
2015 ,"'F3 - Physics' ","'21 and over' ","'Women' ",50
2015 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ","'Men' ",5
2015 ,"'F4 - Forensic and Archaeological Science' ","'17 and under' ","'Women' ",15
2015 ,"'F4 - Forensic and Archaeological Science' ","'18' ","'Men' ",425
2015 ,"'F4 - Forensic and Archaeological Science' ","'18' ","'Women' ",770
2015 ,"'F4 - Forensic and Archaeological Science' ","'19' ","'Men' ",210
2015 ,"'F4 - Forensic and Archaeological Science' ","'19' ","'Women' ",300
2015 ,"'F4 - Forensic and Archaeological Science' ","'20' ","'Men' ",70
2015 ,"'F4 - Forensic and Archaeological Science' ","'20' ","'Women' ",130
2015 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ","'Men' ",125
2015 ,"'F4 - Forensic and Archaeological Science' ","'21 and over' ","'Women' ",230
2015 ,"'F5 - Astronomy' ","'17 and under' ","'Women' ",5
2015 ,"'F5 - Astronomy' ","'18' ","'Men' ",95
2015 ,"'F5 - Astronomy' ","'18' ","'Women' ",35
2015 ,"'F5 - Astronomy' ","'19' ","'Men' ",25
2015 ,"'F5 - Astronomy' ","'19' ","'Women' ",15
2015 ,"'F5 - Astronomy' ","'20' ","'Men' ",5
2015 ,"'F5 - Astronomy' ","'21 and over' ","'Men' ",20
2015 ,"'F5 - Astronomy' ","'21 and over' ","'Women' ",5
2015 ,"'F6 - Geology' ","'17 and under' ","'Men' ",5
2015 ,"'F6 - Geology' ","'17 and under' ","'Women' ",10
2015 ,"'F6 - Geology' ","'18' ","'Men' ",840
2015 ,"'F6 - Geology' ","'18' ","'Women' ",445
2015 ,"'F6 - Geology' ","'19' ","'Men' ",260
2015 ,"'F6 - Geology' ","'19' ","'Women' ",130
2015 ,"'F6 - Geology' ","'20' ","'Men' ",60
2015 ,"'F6 - Geology' ","'20' ","'Women' ",35
2015 ,"'F6 - Geology' ","'21 and over' ","'Men' ",80
2015 ,"'F6 - Geology' ","'21 and over' ","'Women' ",35
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ","'Men' ",5
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'17 and under' ","'Women' ",5
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Men' ",355
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Women' ",405
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Men' ",160
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Women' ",140
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Men' ",50
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Women' ",50
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Men' ",195
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Women' ",130
2015 ,"'F8 - Physical geographical sciences' ","'17 and under' ","'Women' ",10
2015 ,"'F8 - Physical geographical sciences' ","'18' ","'Men' ",1325
2015 ,"'F8 - Physical geographical sciences' ","'18' ","'Women' ",1620
2015 ,"'F8 - Physical geographical sciences' ","'19' ","'Men' ",320
2015 ,"'F8 - Physical geographical sciences' ","'19' ","'Women' ",275
2015 ,"'F8 - Physical geographical sciences' ","'20' ","'Men' ",55
2015 ,"'F8 - Physical geographical sciences' ","'20' ","'Women' ",50
2015 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Men' ",75
2015 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Women' ",35
2015 ,"'F9 - Others in Physical Sciences' ","'18' ","'Men' ",15
2015 ,"'F9 - Others in Physical Sciences' ","'18' ","'Women' ",15
2015 ,"'F9 - Others in Physical Sciences' ","'19' ","'Men' ",10
2015 ,"'F9 - Others in Physical Sciences' ","'19' ","'Women' ",10
2015 ,"'F9 - Others in Physical Sciences' ","'20' ","'Men' ",10
2015 ,"'F9 - Others in Physical Sciences' ","'20' ","'Women' ",5
2015 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Men' ",10
2015 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Women' ",20
2015 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Men' ",5
2015 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Women' ",5
2015 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Men' ",220
2015 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Women' ",215
2015 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Men' ",85
2015 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Women' ",70
2015 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Men' ",25
2015 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Women' ",15
2015 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Men' ",30
2015 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Women' ",25
2015 ,"'G1 - Mathematics' ","'17 and under' ","'Men' ",75
2015 ,"'G1 - Mathematics' ","'17 and under' ","'Women' ",65
2015 ,"'G1 - Mathematics' ","'18' ","'Men' ",3625
2015 ,"'G1 - Mathematics' ","'18' ","'Women' ",1995
2015 ,"'G1 - Mathematics' ","'19' ","'Men' ",905
2015 ,"'G1 - Mathematics' ","'19' ","'Women' ",530
2015 ,"'G1 - Mathematics' ","'20' ","'Men' ",260
2015 ,"'G1 - Mathematics' ","'20' ","'Women' ",105
2015 ,"'G1 - Mathematics' ","'21 and over' ","'Men' ",300
2015 ,"'G1 - Mathematics' ","'21 and over' ","'Women' ",130
