"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_017_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (High Level),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",5645
2014 ,"'V1 - History by Period' ","'Scotland' ",430
2014 ,"'V1 - History by Period' ","'Wales' ",465
2014 ,"'V2 - History by Area' ","'England' ",55
2014 ,"'V2 - History by Area' ","'Northern Ireland' ",5
2014 ,"'V2 - History by Area' ","'Scotland' ",20
2014 ,"'V2 - History by Area' ","'Wales' ",5
2014 ,"'V3 - History by Topic' ","'England' ",800
2014 ,"'V3 - History by Topic' ","'Northern Ireland' ",5
2014 ,"'V3 - History by Topic' ","'Scotland' ",55
2014 ,"'V3 - History by Topic' ","'Wales' ",20
2014 ,"'V4 - Archaeology' ","'England' ",335
2014 ,"'V4 - Archaeology' ","'Northern Ireland' ",15
2014 ,"'V4 - Archaeology' ","'Scotland' ",15
2014 ,"'V4 - Archaeology' ","'Wales' ",25
2014 ,"'V5 - Philosophy' ","'England' ",1365
2014 ,"'V5 - Philosophy' ","'Northern Ireland' ",15
2014 ,"'V5 - Philosophy' ","'Scotland' ",45
2014 ,"'V5 - Philosophy' ","'Wales' ",45
2014 ,"'V6 - Theology and Religious studies' ","'England' ",870
2014 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",55
2014 ,"'V6 - Theology and Religious studies' ","'Scotland' ",45
2014 ,"'V6 - Theology and Religious studies' ","'Wales' ",95
2014 ,"'V7 - Heritage studies' ","'England' ",5
2014 ,"'V7 - Heritage studies' ","'Scotland' ",5
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",70
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",975
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",40
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",60
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",70
2014 ,"'W1 - Fine Art' ","'England' ",3810
2014 ,"'W1 - Fine Art' ","'Northern Ireland' ",90
2014 ,"'W1 - Fine Art' ","'Scotland' ",195
2014 ,"'W1 - Fine Art' ","'Wales' ",205
2014 ,"'W2 - Design studies' ","'England' ",15085
2014 ,"'W2 - Design studies' ","'Northern Ireland' ",315
2014 ,"'W2 - Design studies' ","'Scotland' ",770
2014 ,"'W2 - Design studies' ","'Wales' ",745
2014 ,"'W3 - Music' ","'England' ",6925
2014 ,"'W3 - Music' ","'Northern Ireland' ",165
2014 ,"'W3 - Music' ","'Scotland' ",390
2014 ,"'W3 - Music' ","'Wales' ",295
2014 ,"'W4 - Drama' ","'England' ",6855
2014 ,"'W4 - Drama' ","'Northern Ireland' ",165
2014 ,"'W4 - Drama' ","'Scotland' ",240
2014 ,"'W4 - Drama' ","'Wales' ",400
2014 ,"'W5 - Dance' ","'England' ",1320
2014 ,"'W5 - Dance' ","'Northern Ireland' ",15
2014 ,"'W5 - Dance' ","'Scotland' ",5
2014 ,"'W5 - Dance' ","'Wales' ",65
2014 ,"'W6 - Cinematics and Photography' ","'England' ",6000
2014 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",115
2014 ,"'W6 - Cinematics and Photography' ","'Scotland' ",140
2014 ,"'W6 - Cinematics and Photography' ","'Wales' ",260
2014 ,"'W7 - Crafts' ","'England' ",300
2014 ,"'W7 - Crafts' ","'Scotland' ",20
2014 ,"'W7 - Crafts' ","'Wales' ",15
2014 ,"'W8 - Imaginative Writing' ","'England' ",735
2014 ,"'W8 - Imaginative Writing' ","'Scotland' ",5
2014 ,"'W8 - Imaginative Writing' ","'Wales' ",40
2014 ,"'W9 - Others in Creative Arts and Design' ","'England' ",440
2014 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",50
2014 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",5
2014 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",45
2014 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",1580
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",165
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",325
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",80
2014 ,"'X1 - Training Teachers' ","'England' ",5945
2014 ,"'X1 - Training Teachers' ","'Northern Ireland' ",220
2014 ,"'X1 - Training Teachers' ","'Scotland' ",590
2014 ,"'X1 - Training Teachers' ","'Wales' ",375
2014 ,"'X2 - Research and Study Skills in Education' ","'England' ",95
2014 ,"'X2 - Research and Study Skills in Education' ","'Wales' ",5
2014 ,"'X3 - Academic studies in Education' ","'England' ",9080
2014 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",100
2014 ,"'X3 - Academic studies in Education' ","'Scotland' ",280
2014 ,"'X3 - Academic studies in Education' ","'Wales' ",595
2014 ,"'X9 - Others in Education' ","'England' ",305
2014 ,"'XX - Combinations within Education' ","'England' ",540
2014 ,"'XX - Combinations within Education' ","'Northern Ireland' ",20
2014 ,"'XX - Combinations within Education' ","'Scotland' ",20
2014 ,"'XX - Combinations within Education' ","'Wales' ",5
2014 ,"'Y Combs of arts/humanities' ","'England' ",2175
2014 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",45
2014 ,"'Y Combs of arts/humanities' ","'Scotland' ",110
2014 ,"'Y Combs of arts/humanities' ","'Wales' ",160
2014 ,"'Y Combs of engin/tech/building studies' ","'England' ",155
2014 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",45
2014 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",10
2014 ,"'Y Combs of engineering/technology' ","'England' ",155
2014 ,"'Y Combs of engineering/technology' ","'Scotland' ",50
2014 ,"'Y Combs of engineering/technology' ","'Wales' ",10
2014 ,"'Y Combs of languages' ","'England' ",1125
2014 ,"'Y Combs of languages' ","'Northern Ireland' ",30
2014 ,"'Y Combs of languages' ","'Scotland' ",75
2014 ,"'Y Combs of languages' ","'Wales' ",45
2014 ,"'Y Combs of languages with arts/humanities' ","'England' ",4970
2014 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",125
2014 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",420
2014 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",290
2014 ,"'Y Combs of med/bio/agric sciences' ","'England' ",3140
2014 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",160
2014 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",150
2014 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",175
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",980
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",15
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",95
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",30
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",1135
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",50
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",175
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",75
2014 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",2225
2014 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",100
2014 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",220
2014 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",75
2014 ,"'Y Combs of phys/math/comp sciences' ","'England' ",750
2014 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",40
2014 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",70
2014 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",25
2014 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",4245
2014 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",85
2014 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",370
2014 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",345
2014 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",3755
2014 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",80
2014 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",460
2014 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",130
2014 ,"'Y Combs of sciences with engineering/technology' ","'England' ",840
2014 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",110
2014 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",120
2014 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",30
2014 ,"'Y Combs of soc studies/law' ","'England' ",1645
2014 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",70
2014 ,"'Y Combs of soc studies/law' ","'Scotland' ",125
2014 ,"'Y Combs of soc studies/law' ","'Wales' ",150
2014 ,"'Y Combs of soc studies/law with business' ","'England' ",1810
2014 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",30
2014 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",205
2014 ,"'Y Combs of soc studies/law with business' ","'Wales' ",55
2014 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",5845
2014 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",265
2014 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",465
2014 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",265
2014 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",1335
2014 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",50
2014 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",210
2014 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",50
2014 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",4900
2014 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",95
2014 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",205
2014 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",250
2014 ,"'Z Other courses not elsewhere classified' ","'England' ",5
2015 ,"'A1 - Pre-clinical Medicine' ","'England' ",5515
2015 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",310
2015 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",615
2015 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",290
2015 ,"'A2 - Pre-clinical Dentistry' ","'England' ",780
2015 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",65
2015 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",110
2015 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",50
2015 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",50
2015 ,"'A9 - Others in Medicine and Dentistry' ","'Northern Ireland' ",20
2015 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",20
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",3090
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",210
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",355
2015 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",180
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",2950
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",140
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",315
2015 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",150
2015 ,"'B3 - Complementary Medicine' ","'England' ",795
2015 ,"'B3 - Complementary Medicine' ","'Northern Ireland' ",10
2015 ,"'B3 - Complementary Medicine' ","'Scotland' ",95
2015 ,"'B3 - Complementary Medicine' ","'Wales' ",60
2015 ,"'B4 - Nutrition' ","'England' ",900
2015 ,"'B4 - Nutrition' ","'Northern Ireland' ",55
2015 ,"'B4 - Nutrition' ","'Scotland' ",85
2015 ,"'B4 - Nutrition' ","'Wales' ",50
2015 ,"'B5 - Ophthalmics' ","'England' ",825
2015 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",30
2015 ,"'B5 - Ophthalmics' ","'Scotland' ",100
2015 ,"'B5 - Ophthalmics' ","'Wales' ",30
2015 ,"'B6 - Aural and Oral Sciences' ","'England' ",595
2015 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",45
2015 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",35
2015 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",35
2015 ,"'B7 - Nursing' ","'England' ",21450
2015 ,"'B7 - Nursing' ","'Northern Ireland' ",970
2015 ,"'B7 - Nursing' ","'Scotland' ",2995
2015 ,"'B7 - Nursing' ","'Wales' ",1550
2015 ,"'B8 - Medical Technology' ","'England' ",1450
2015 ,"'B8 - Medical Technology' ","'Northern Ireland' ",95
2015 ,"'B8 - Medical Technology' ","'Scotland' ",155
2015 ,"'B8 - Medical Technology' ","'Wales' ",100
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",8795
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",360
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",325
2015 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",280
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",410
2015 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",5
2015 ,"'C1 - Biology' ","'England' ",5390
2015 ,"'C1 - Biology' ","'Northern Ireland' ",155
2015 ,"'C1 - Biology' ","'Scotland' ",435
2015 ,"'C1 - Biology' ","'Wales' ",260
2015 ,"'C2 - Botany' ","'England' ",30
2015 ,"'C3 - Zoology' ","'England' ",1450
2015 ,"'C3 - Zoology' ","'Northern Ireland' ",45
2015 ,"'C3 - Zoology' ","'Scotland' ",140
2015 ,"'C3 - Zoology' ","'Wales' ",95
2015 ,"'C4 - Genetics' ","'England' ",245
2015 ,"'C4 - Genetics' ","'Northern Ireland' ",5
2015 ,"'C4 - Genetics' ","'Scotland' ",35
2015 ,"'C4 - Genetics' ","'Wales' ",30
2015 ,"'C5 - Microbiology' ","'England' ",240
2015 ,"'C5 - Microbiology' ","'Northern Ireland' ",35
2015 ,"'C5 - Microbiology' ","'Scotland' ",100
2015 ,"'C5 - Microbiology' ","'Wales' ",20
2015 ,"'C6 - Sport and Exercise Science' ","'England' ",12760
2015 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ",325
2015 ,"'C6 - Sport and Exercise Science' ","'Scotland' ",755
2015 ,"'C6 - Sport and Exercise Science' ","'Wales' ",840
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ",3050
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ",55
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ",265
2015 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ",95
2015 ,"'C8 - Psychology' ","'England' ",16270
2015 ,"'C8 - Psychology' ","'Northern Ireland' ",510
2015 ,"'C8 - Psychology' ","'Scotland' ",940
2015 ,"'C8 - Psychology' ","'Wales' ",770
2015 ,"'C9 - Others in Biological Sciences' ","'England' ",1510
2015 ,"'C9 - Others in Biological Sciences' ","'Northern Ireland' ",20
2015 ,"'C9 - Others in Biological Sciences' ","'Scotland' ",130
2015 ,"'C9 - Others in Biological Sciences' ","'Wales' ",40
2015 ,"'CC - Combinations within Biological Sciences' ","'England' ",335
2015 ,"'CC - Combinations within Biological Sciences' ","'Northern Ireland' ",10
2015 ,"'CC - Combinations within Biological Sciences' ","'Scotland' ",170
2015 ,"'CC - Combinations within Biological Sciences' ","'Wales' ",15
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'England' ",815
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Northern Ireland' ",30
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Scotland' ",95
2015 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Wales' ",50
2015 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'England' ",5
2015 ,"'D3 - Animal Science' ","'England' ",2370
2015 ,"'D3 - Animal Science' ","'Northern Ireland' ",25
2015 ,"'D3 - Animal Science' ","'Scotland' ",270
2015 ,"'D3 - Animal Science' ","'Wales' ",100
2015 ,"'D4 - Agriculture' ","'England' ",1655
2015 ,"'D4 - Agriculture' ","'Northern Ireland' ",140
2015 ,"'D4 - Agriculture' ","'Scotland' ",280
2015 ,"'D4 - Agriculture' ","'Wales' ",190
2015 ,"'D5 - Forestry & arboriculture' ","'England' ",60
2015 ,"'D5 - Forestry & arboriculture' ","'Scotland' ",35
2015 ,"'D6 - Food and Beverage studies' ","'England' ",520
2015 ,"'D6 - Food and Beverage studies' ","'Northern Ireland' ",70
2015 ,"'D6 - Food and Beverage studies' ","'Scotland' ",65
2015 ,"'D6 - Food and Beverage studies' ","'Wales' ",35
2015 ,"'D7 - Agricultural Sciences' ","'England' ",45
2015 ,"'D7 - Agricultural Sciences' ","'Scotland' ",10
2015 ,"'D7 - Agricultural Sciences' ","'Wales' ",5
2015 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'England' ",20
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'England' ",100
2015 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Northern Ireland' ",5
2015 ,"'F1 - Chemistry' ","'England' ",4255
2015 ,"'F1 - Chemistry' ","'Northern Ireland' ",85
2015 ,"'F1 - Chemistry' ","'Scotland' ",345
2015 ,"'F1 - Chemistry' ","'Wales' ",170
2015 ,"'F2 - Materials Science' ","'England' ",30
2015 ,"'F3 - Physics' ","'England' ",3600
2015 ,"'F3 - Physics' ","'Northern Ireland' ",115
2015 ,"'F3 - Physics' ","'Scotland' ",395
2015 ,"'F3 - Physics' ","'Wales' ",210
2015 ,"'F4 - Forensic and Archaeological Science' ","'England' ",1760
2015 ,"'F4 - Forensic and Archaeological Science' ","'Northern Ireland' ",20
2015 ,"'F4 - Forensic and Archaeological Science' ","'Scotland' ",130
2015 ,"'F4 - Forensic and Archaeological Science' ","'Wales' ",195
2015 ,"'F5 - Astronomy' ","'England' ",145
2015 ,"'F5 - Astronomy' ","'Northern Ireland' ",5
2015 ,"'F5 - Astronomy' ","'Scotland' ",15
2015 ,"'F5 - Astronomy' ","'Wales' ",5
2015 ,"'F6 - Geology' ","'England' ",1385
2015 ,"'F6 - Geology' ","'Northern Ireland' ",30
2015 ,"'F6 - Geology' ","'Scotland' ",180
2015 ,"'F6 - Geology' ","'Wales' ",105
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'England' ",1030
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",65
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",160
2015 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",45
2015 ,"'F8 - Physical geographical sciences' ","'England' ",3145
2015 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",155
2015 ,"'F8 - Physical geographical sciences' ","'Scotland' ",115
2015 ,"'F8 - Physical geographical sciences' ","'Wales' ",215
2015 ,"'F9 - Others in Physical Sciences' ","'England' ",80
2015 ,"'FF - Combinations within Physical Sciences' ","'England' ",530
2015 ,"'FF - Combinations within Physical Sciences' ","'Northern Ireland' ",10
2015 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",65
2015 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",40
2015 ,"'G1 - Mathematics' ","'England' ",6025
2015 ,"'G1 - Mathematics' ","'Northern Ireland' ",190
2015 ,"'G1 - Mathematics' ","'Scotland' ",300
2015 ,"'G1 - Mathematics' ","'Wales' ",300
2015 ,"'G2 - Operational Research' ","'England' ",5
2015 ,"'G2 - Operational Research' ","'Scotland' ",35
2015 ,"'G3 - Statistics' ","'England' ",65
2015 ,"'G3 - Statistics' ","'Northern Ireland' ",5
2015 ,"'G9 - Others in Mathematical Sciences' ","'England' ",10
2015 ,"'GG - Combinations within Mathematical Sciences' ","'England' ",245
2015 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",15
2015 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",55
2015 ,"'H1 - General Engineering' ","'England' ",3555
2015 ,"'H1 - General Engineering' ","'Northern Ireland' ",85
2015 ,"'H1 - General Engineering' ","'Scotland' ",265
2015 ,"'H1 - General Engineering' ","'Wales' ",185
2015 ,"'H2 - Civil Engineering' ","'England' ",2360
2015 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",175
2015 ,"'H2 - Civil Engineering' ","'Scotland' ",440
2015 ,"'H2 - Civil Engineering' ","'Wales' ",135
2015 ,"'H3 - Mechanical Engineering' ","'England' ",5380
2015 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",300
2015 ,"'H3 - Mechanical Engineering' ","'Scotland' ",750
2015 ,"'H3 - Mechanical Engineering' ","'Wales' ",260
2015 ,"'H4 - Aerospace Engineering' ","'England' ",2130
2015 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",55
2015 ,"'H4 - Aerospace Engineering' ","'Scotland' ",185
2015 ,"'H4 - Aerospace Engineering' ","'Wales' ",125
2015 ,"'H5 - Naval Architecture' ","'England' ",30
2015 ,"'H5 - Naval Architecture' ","'Scotland' ",20
2015 ,"'H6 - Electronic and Electrical Engineering' ","'England' ",2640
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",115
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",595
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",180
2015 ,"'H7 - Production and Manufacturing Engineering' ","'England' ",395
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",50
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",110
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Wales' ",5
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ",2255
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",120
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",390
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",80
2015 ,"'H9 - Others in Engineering' ","'England' ",50
2015 ,"'H9 - Others in Engineering' ","'Northern Ireland' ",10
2015 ,"'HH - Combinations within Engineering' ","'England' ",410
2015 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",35
2015 ,"'HH - Combinations within Engineering' ","'Scotland' ",100
2015 ,"'HH - Combinations within Engineering' ","'Wales' ",30
2015 ,"'I1 - Computer Science' ","'England' ",12850
2015 ,"'I1 - Computer Science' ","'Northern Ireland' ",735
2015 ,"'I1 - Computer Science' ","'Scotland' ",1185
2015 ,"'I1 - Computer Science' ","'Wales' ",640
2015 ,"'I2 - Information Systems' ","'England' ",1900
2015 ,"'I2 - Information Systems' ","'Northern Ireland' ",125
2015 ,"'I2 - Information Systems' ","'Scotland' ",80
2015 ,"'I2 - Information Systems' ","'Wales' ",100
2015 ,"'I3 - Software Engineering' ","'England' ",1415
2015 ,"'I3 - Software Engineering' ","'Northern Ireland' ",170
2015 ,"'I3 - Software Engineering' ","'Scotland' ",175
2015 ,"'I3 - Software Engineering' ","'Wales' ",80
2015 ,"'I4 - Artificial Intelligence' ","'England' ",55
2015 ,"'I4 - Artificial Intelligence' ","'Scotland' ",5
2015 ,"'I5 - Health Informatics' ","'England' ",5
2015 ,"'I6 - Games' ","'England' ",1920
2015 ,"'I6 - Games' ","'Northern Ireland' ",20
2015 ,"'I6 - Games' ","'Scotland' ",120
2015 ,"'I6 - Games' ","'Wales' ",90
2015 ,"'I7 - Computer generated visual & audio effects' ","'England' ",110
2015 ,"'I7 - Computer generated visual & audio effects' ","'Wales' ",5
2015 ,"'I9 - Others in Computer Sciences' ","'England' ",155
2015 ,"'I9 - Others in Computer Sciences' ","'Northern Ireland' ",5
2015 ,"'I9 - Others in Computer Sciences' ","'Wales' ",5
2015 ,"'II - Combinations in Computer Sciences' ","'England' ",670
2015 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",120
2015 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",125
2015 ,"'II - Combinations in Computer Sciences' ","'Wales' ",55
2015 ,"'J1 - Minerals Technology' ","'England' ",15
2015 ,"'J2 - Metallurgy' ","'England' ",5
2015 ,"'J4 - Polymers and Textiles' ","'England' ",50
2015 ,"'J4 - Polymers and Textiles' ","'Scotland' ",25
2015 ,"'J5 - Materials Technology not otherwise spec' ","'England' ",185
2015 ,"'J5 - Materials Technology not otherwise spec' ","'Scotland' ",5
2015 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",15
2015 ,"'J6 - Maritime Technology' ","'England' ",65
2015 ,"'J6 - Maritime Technology' ","'Scotland' ",5
2015 ,"'J6 - Maritime Technology' ","'Wales' ",5
2015 ,"'J7 - Biotechnology' ","'England' ",85
2015 ,"'J7 - Biotechnology' ","'Scotland' ",40
2015 ,"'J7 - Biotechnology' ","'Wales' ",5
2015 ,"'J9 - Others in Technology' ","'England' ",1205
2015 ,"'J9 - Others in Technology' ","'Northern Ireland' ",45
2015 ,"'J9 - Others in Technology' ","'Scotland' ",75
2015 ,"'J9 - Others in Technology' ","'Wales' ",75
2015 ,"'JJ - Combinations within Technology' ","'England' ",5
2015 ,"'K1 - Architecture' ","'England' ",2755
2015 ,"'K1 - Architecture' ","'Northern Ireland' ",105
2015 ,"'K1 - Architecture' ","'Scotland' ",245
2015 ,"'K1 - Architecture' ","'Wales' ",95
2015 ,"'K2 - Building' ","'England' ",1935
2015 ,"'K2 - Building' ","'Northern Ireland' ",230
2015 ,"'K2 - Building' ","'Scotland' ",315
2015 ,"'K2 - Building' ","'Wales' ",90
2015 ,"'K3 - Landscape & Garden Design' ","'England' ",160
2015 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",25
2015 ,"'K3 - Landscape & Garden Design' ","'Wales' ",10
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",340
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",45
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",35
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",35
2015 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",10
2015 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",100
2015 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",20
2015 ,"'KK - Combinations within Architecture,Build & Plan' ","'Wales' ",10
2015 ,"'L1 - Economics' ","'England' ",5765
2015 ,"'L1 - Economics' ","'Northern Ireland' ",135
2015 ,"'L1 - Economics' ","'Scotland' ",155
2015 ,"'L1 - Economics' ","'Wales' ",130
2015 ,"'L2 - Politics' ","'England' ",4805
2015 ,"'L2 - Politics' ","'Northern Ireland' ",150
2015 ,"'L2 - Politics' ","'Scotland' ",280
2015 ,"'L2 - Politics' ","'Wales' ",180
2015 ,"'L3 - Sociology' ","'England' ",5435
2015 ,"'L3 - Sociology' ","'Northern Ireland' ",140
2015 ,"'L3 - Sociology' ","'Scotland' ",785
2015 ,"'L3 - Sociology' ","'Wales' ",215
