"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",6240
2014 ,"'CC - Combinations within Biological Sciences' ","'Wales' ",70
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'England' ",795
2014 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Scotland' ",280
2014 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'England' ",10
2014 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Scotland' ",5
2014 ,"'D3 - Animal Science' ","'England' ",2370
2014 ,"'D3 - Animal Science' ","'Scotland' ",105
2014 ,"'D3 - Animal Science' ","'Wales' ",65
2014 ,"'D4 - Agriculture' ","'England' ",1685
2014 ,"'D4 - Agriculture' ","'Northern Ireland' ",170
2014 ,"'D4 - Agriculture' ","'Scotland' ",150
2014 ,"'D4 - Agriculture' ","'Wales' ",165
2014 ,"'D5 - Forestry & arboriculture' ","'England' ",85
2014 ,"'D5 - Forestry & arboriculture' ","'Scotland' ",5
2014 ,"'D5 - Forestry & arboriculture' ","'Wales' ",15
2014 ,"'D6 - Food and Beverage studies' ","'England' ",470
2014 ,"'D6 - Food and Beverage studies' ","'Northern Ireland' ",55
2014 ,"'D6 - Food and Beverage studies' ","'Scotland' ",15
2014 ,"'D6 - Food and Beverage studies' ","'Wales' ",35
2014 ,"'D7 - Agricultural Sciences' ","'England' ",75
2014 ,"'D7 - Agricultural Sciences' ","'Scotland' ",10
2014 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'England' ",30
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'England' ",130
2014 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Wales' ",10
2014 ,"'F1 - Chemistry' ","'England' ",4370
2014 ,"'F1 - Chemistry' ","'Northern Ireland' ",55
2014 ,"'F1 - Chemistry' ","'Scotland' ",555
2014 ,"'F1 - Chemistry' ","'Wales' ",290
2014 ,"'F2 - Materials Science' ","'England' ",5
2014 ,"'F3 - Physics' ","'England' ",3865
2014 ,"'F3 - Physics' ","'Northern Ireland' ",85
2014 ,"'F3 - Physics' ","'Scotland' ",630
2014 ,"'F3 - Physics' ","'Wales' ",315
2014 ,"'F4 - Forensic and Archaeological Science' ","'England' ",1770
2014 ,"'F4 - Forensic and Archaeological Science' ","'Scotland' ",165
2014 ,"'F4 - Forensic and Archaeological Science' ","'Wales' ",195
2014 ,"'F5 - Astronomy' ","'England' ",105
2014 ,"'F5 - Astronomy' ","'Scotland' ",25
2014 ,"'F5 - Astronomy' ","'Wales' ",60
2014 ,"'F6 - Geology' ","'England' ",1460
2014 ,"'F6 - Geology' ","'Scotland' ",305
2014 ,"'F6 - Geology' ","'Wales' ",200
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'England' ",1220
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",65
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",125
2014 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",50
2014 ,"'F8 - Physical geographical sciences' ","'England' ",2725
2014 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",170
2014 ,"'F8 - Physical geographical sciences' ","'Scotland' ",175
2014 ,"'F8 - Physical geographical sciences' ","'Wales' ",325
2014 ,"'F9 - Others in Physical Sciences' ","'England' ",45
2014 ,"'F9 - Others in Physical Sciences' ","'Wales' ",5
2014 ,"'FF - Combinations within Physical Sciences' ","'England' ",465
2014 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",75
2014 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",20
2014 ,"'G1 - Mathematics' ","'England' ",6775
2014 ,"'G1 - Mathematics' ","'Northern Ireland' ",110
2014 ,"'G1 - Mathematics' ","'Scotland' ",525
2014 ,"'G1 - Mathematics' ","'Wales' ",360
2014 ,"'G2 - Operational Research' ","'Scotland' ",45
2014 ,"'G2 - Operational Research' ","'Wales' ",5
2014 ,"'G3 - Statistics' ","'England' ",150
2014 ,"'G3 - Statistics' ","'Scotland' ",20
2014 ,"'G9 - Others in Mathematical Sciences' ","'England' ",20
2014 ,"'GG - Combinations within Mathematical Sciences' ","'England' ",270
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",5
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",185
2014 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2014 ,"'H1 - General Engineering' ","'England' ",3960
2014 ,"'H1 - General Engineering' ","'Northern Ireland' ",25
2014 ,"'H1 - General Engineering' ","'Scotland' ",270
2014 ,"'H1 - General Engineering' ","'Wales' ",275
2014 ,"'H2 - Civil Engineering' ","'England' ",2825
2014 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",140
2014 ,"'H2 - Civil Engineering' ","'Scotland' ",615
2014 ,"'H2 - Civil Engineering' ","'Wales' ",305
2014 ,"'H3 - Mechanical Engineering' ","'England' ",6270
2014 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",235
2014 ,"'H3 - Mechanical Engineering' ","'Scotland' ",920
2014 ,"'H3 - Mechanical Engineering' ","'Wales' ",460
2014 ,"'H4 - Aerospace Engineering' ","'England' ",2500
2014 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",55
2014 ,"'H4 - Aerospace Engineering' ","'Scotland' ",180
2014 ,"'H4 - Aerospace Engineering' ","'Wales' ",260
2014 ,"'H5 - Naval Architecture' ","'England' ",40
2014 ,"'H5 - Naval Architecture' ","'Scotland' ",25
2014 ,"'H6 - Electronic and Electrical Engineering' ","'England' ",3770
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",95
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",645
2014 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",275
2014 ,"'H7 - Production and Manufacturing Engineering' ","'England' ",440
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",35
2014 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",125
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ",2870
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",70
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",490
2014 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",150
2014 ,"'H9 - Others in Engineering' ","'England' ",35
2014 ,"'H9 - Others in Engineering' ","'Northern Ireland' ",15
2014 ,"'H9 - Others in Engineering' ","'Scotland' ",10
2014 ,"'HH - Combinations within Engineering' ","'England' ",485
2014 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",35
2014 ,"'HH - Combinations within Engineering' ","'Scotland' ",140
2014 ,"'HH - Combinations within Engineering' ","'Wales' ",70
2014 ,"'I1 - Computer Science' ","'England' ",13055
2014 ,"'I1 - Computer Science' ","'Northern Ireland' ",610
2014 ,"'I1 - Computer Science' ","'Scotland' ",1365
2014 ,"'I1 - Computer Science' ","'Wales' ",725
2014 ,"'I2 - Information Systems' ","'England' ",1990
2014 ,"'I2 - Information Systems' ","'Northern Ireland' ",110
2014 ,"'I2 - Information Systems' ","'Scotland' ",175
2014 ,"'I2 - Information Systems' ","'Wales' ",90
2014 ,"'I3 - Software Engineering' ","'England' ",1570
2014 ,"'I3 - Software Engineering' ","'Northern Ireland' ",140
2014 ,"'I3 - Software Engineering' ","'Scotland' ",270
2014 ,"'I3 - Software Engineering' ","'Wales' ",145
2014 ,"'I4 - Artificial Intelligence' ","'England' ",85
2014 ,"'I4 - Artificial Intelligence' ","'Scotland' ",10
2014 ,"'I5 - Health Informatics' ","'England' ",5
2014 ,"'I6 - Games' ","'England' ",1610
2014 ,"'I6 - Games' ","'Scotland' ",145
2014 ,"'I6 - Games' ","'Wales' ",80
2014 ,"'I7 - Computer generated visual & audio effects' ","'England' ",110
2014 ,"'I7 - Computer generated visual & audio effects' ","'Wales' ",5
2014 ,"'I9 - Others in Computer Sciences' ","'England' ",130
2014 ,"'II - Combinations in Computer Sciences' ","'England' ",840
2014 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",140
2014 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",100
2014 ,"'II - Combinations in Computer Sciences' ","'Wales' ",75
2014 ,"'J1 - Minerals Technology' ","'England' ",55
2014 ,"'J2 - Metallurgy' ","'England' ",20
2014 ,"'J4 - Polymers and Textiles' ","'England' ",35
2014 ,"'J4 - Polymers and Textiles' ","'Scotland' ",20
2014 ,"'J4 - Polymers and Textiles' ","'Wales' ",5
2014 ,"'J5 - Materials Technology not otherwise spec' ","'England' ",260
2014 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",50
2014 ,"'J6 - Maritime Technology' ","'England' ",140
2014 ,"'J7 - Biotechnology' ","'England' ",115
2014 ,"'J7 - Biotechnology' ","'Scotland' ",85
2014 ,"'J7 - Biotechnology' ","'Wales' ",5
2014 ,"'J9 - Others in Technology' ","'England' ",1525
2014 ,"'J9 - Others in Technology' ","'Northern Ireland' ",45
2014 ,"'J9 - Others in Technology' ","'Scotland' ",70
2014 ,"'J9 - Others in Technology' ","'Wales' ",125
2014 ,"'JJ - Combinations within Technology' ","'England' ",35
2014 ,"'K1 - Architecture' ","'England' ",3555
2014 ,"'K1 - Architecture' ","'Northern Ireland' ",70
2014 ,"'K1 - Architecture' ","'Scotland' ",495
2014 ,"'K1 - Architecture' ","'Wales' ",100
2014 ,"'K2 - Building' ","'England' ",1980
2014 ,"'K2 - Building' ","'Northern Ireland' ",200
2014 ,"'K2 - Building' ","'Scotland' ",315
2014 ,"'K2 - Building' ","'Wales' ",50
2014 ,"'K3 - Landscape & Garden Design' ","'England' ",145
2014 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",35
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",380
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",65
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",35
2014 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",55
2014 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",5
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",185
2014 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",10
2014 ,"'L1 - Economics' ","'England' ",7015
2014 ,"'L1 - Economics' ","'Northern Ireland' ",130
2014 ,"'L1 - Economics' ","'Scotland' ",480
2014 ,"'L1 - Economics' ","'Wales' ",370
2014 ,"'L2 - Politics' ","'England' ",5525
2014 ,"'L2 - Politics' ","'Northern Ireland' ",95
2014 ,"'L2 - Politics' ","'Scotland' ",470
2014 ,"'L2 - Politics' ","'Wales' ",250
2014 ,"'L3 - Sociology' ","'England' ",4680
2014 ,"'L3 - Sociology' ","'Northern Ireland' ",185
2014 ,"'L3 - Sociology' ","'Scotland' ",655
2014 ,"'L3 - Sociology' ","'Wales' ",195
2014 ,"'L4 - Social Policy' ","'England' ",1170
2014 ,"'L4 - Social Policy' ","'Northern Ireland' ",65
2014 ,"'L4 - Social Policy' ","'Scotland' ",60
2014 ,"'L4 - Social Policy' ","'Wales' ",135
2014 ,"'L5 - Social Work' ","'England' ",11240
2014 ,"'L5 - Social Work' ","'Northern Ireland' ",340
2014 ,"'L5 - Social Work' ","'Scotland' ",680
2014 ,"'L5 - Social Work' ","'Wales' ",1045
2014 ,"'L6 - Anthropology' ","'England' ",1240
2014 ,"'L6 - Anthropology' ","'Northern Ireland' ",10
2014 ,"'L6 - Anthropology' ","'Scotland' ",150
2014 ,"'L6 - Anthropology' ","'Wales' ",105
2014 ,"'L7 - Human and Social Geography' ","'England' ",2690
2014 ,"'L7 - Human and Social Geography' ","'Scotland' ",275
2014 ,"'L7 - Human and Social Geography' ","'Wales' ",215
2014 ,"'L8 - Development studies' ","'England' ",35
2014 ,"'L9 - Others in Social Studies' ","'England' ",635
2014 ,"'L9 - Others in Social Studies' ","'Wales' ",30
2014 ,"'LL - Combinations within Social Studies' ","'England' ",2675
2014 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",65
2014 ,"'LL - Combinations within Social Studies' ","'Scotland' ",325
2014 ,"'LL - Combinations within Social Studies' ","'Wales' ",100
2014 ,"'M1 - Law by Area' ","'England' ",17085
2014 ,"'M1 - Law by Area' ","'Northern Ireland' ",345
2014 ,"'M1 - Law by Area' ","'Scotland' ",1085
2014 ,"'M1 - Law by Area' ","'Wales' ",820
2014 ,"'M2 - Law by Topic' ","'England' ",1020
2014 ,"'M2 - Law by Topic' ","'Northern Ireland' ",25
2014 ,"'M2 - Law by Topic' ","'Scotland' ",150
2014 ,"'M2 - Law by Topic' ","'Wales' ",90
2014 ,"'M9 - Others in Law' ","'England' ",2300
2014 ,"'M9 - Others in Law' ","'Northern Ireland' ",105
2014 ,"'M9 - Others in Law' ","'Scotland' ",140
2014 ,"'M9 - Others in Law' ","'Wales' ",55
2014 ,"'MM - Combinations within Law' ","'England' ",355
2014 ,"'MM - Combinations within Law' ","'Scotland' ",60
2014 ,"'MM - Combinations within Law' ","'Wales' ",55
2014 ,"'N1 - Business studies' ","'England' ",10915
2014 ,"'N1 - Business studies' ","'Northern Ireland' ",785
2014 ,"'N1 - Business studies' ","'Scotland' ",1320
2014 ,"'N1 - Business studies' ","'Wales' ",705
2014 ,"'N2 - Management studies' ","'England' ",10205
2014 ,"'N2 - Management studies' ","'Northern Ireland' ",215
2014 ,"'N2 - Management studies' ","'Scotland' ",1010
2014 ,"'N2 - Management studies' ","'Wales' ",335
2014 ,"'N3 - Finance' ","'England' ",1570
2014 ,"'N3 - Finance' ","'Northern Ireland' ",165
2014 ,"'N3 - Finance' ","'Scotland' ",160
2014 ,"'N3 - Finance' ","'Wales' ",90
2014 ,"'N4 - Accounting' ","'England' ",5090
2014 ,"'N4 - Accounting' ","'Northern Ireland' ",180
2014 ,"'N4 - Accounting' ","'Scotland' ",835
2014 ,"'N4 - Accounting' ","'Wales' ",300
2014 ,"'N5 - Marketing' ","'England' ",4165
2014 ,"'N5 - Marketing' ","'Northern Ireland' ",125
2014 ,"'N5 - Marketing' ","'Scotland' ",205
2014 ,"'N5 - Marketing' ","'Wales' ",100
2014 ,"'N6 - Human Resource Management' ","'England' ",580
2014 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",45
2014 ,"'N6 - Human Resource Management' ","'Scotland' ",75
2014 ,"'N6 - Human Resource Management' ","'Wales' ",25
2014 ,"'N7 - Office Skills' ","'England' ",50
2014 ,"'N7 - Office Skills' ","'Scotland' ",30
2014 ,"'N7 - Office Skills' ","'Wales' ",5
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",7690
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",235
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",875
2014 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",385
2014 ,"'N9 - Others in Business & Admin Studies' ","'England' ",615
2014 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",40
2014 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",20
2014 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",13365
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",50
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",535
2014 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",570
2014 ,"'P1 - Information Services' ","'England' ",145
2014 ,"'P2 - Publicity studies' ","'England' ",405
2014 ,"'P2 - Publicity studies' ","'Northern Ireland' ",60
2014 ,"'P2 - Publicity studies' ","'Scotland' ",35
2014 ,"'P3 - Media studies' ","'England' ",6480
2014 ,"'P3 - Media studies' ","'Northern Ireland' ",115
2014 ,"'P3 - Media studies' ","'Scotland' ",380
2014 ,"'P3 - Media studies' ","'Wales' ",310
2014 ,"'P4 - Publishing' ","'England' ",30
2014 ,"'P5 - Journalism' ","'England' ",2970
2014 ,"'P5 - Journalism' ","'Northern Ireland' ",35
2014 ,"'P5 - Journalism' ","'Scotland' ",190
2014 ,"'P5 - Journalism' ","'Wales' ",25
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",525
2014 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",45
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",630
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",150
2014 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",180
2014 ,"'Q1 - Linguistics' ","'England' ",530
2014 ,"'Q1 - Linguistics' ","'Northern Ireland' ",20
2014 ,"'Q1 - Linguistics' ","'Scotland' ",60
2014 ,"'Q1 - Linguistics' ","'Wales' ",20
2014 ,"'Q2 - Comparative Literary studies' ","'England' ",205
2014 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",15
2014 ,"'Q3 - English studies' ","'England' ",8290
2014 ,"'Q3 - English studies' ","'Northern Ireland' ",190
2014 ,"'Q3 - English studies' ","'Scotland' ",575
2014 ,"'Q3 - English studies' ","'Wales' ",490
2014 ,"'Q4 - Ancient Language studies' ","'England' ",15
2014 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",60
2014 ,"'Q5 - Celtic studies' ","'Scotland' ",25
2014 ,"'Q5 - Celtic studies' ","'Wales' ",60
2014 ,"'Q6 - Latin studies' ","'Wales' ",5
2014 ,"'Q8 - Classical studies' ","'England' ",865
2014 ,"'Q8 - Classical studies' ","'Scotland' ",95
2014 ,"'Q8 - Classical studies' ","'Wales' ",30
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",135
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",10
2014 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",25
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",680
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",5
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",90
2014 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",20
2014 ,"'R1 - French studies' ","'England' ",395
2014 ,"'R1 - French studies' ","'Northern Ireland' ",15
2014 ,"'R1 - French studies' ","'Scotland' ",70
2014 ,"'R1 - French studies' ","'Wales' ",35
2014 ,"'R2 - German studies' ","'England' ",155
2014 ,"'R2 - German studies' ","'Northern Ireland' ",5
2014 ,"'R2 - German studies' ","'Scotland' ",15
2014 ,"'R2 - German studies' ","'Wales' ",35
2014 ,"'R3 - Italian studies' ","'England' ",25
2014 ,"'R3 - Italian studies' ","'Scotland' ",5
2014 ,"'R3 - Italian studies' ","'Wales' ",5
2014 ,"'R4 - Spanish studies' ","'England' ",210
2014 ,"'R4 - Spanish studies' ","'Northern Ireland' ",25
2014 ,"'R4 - Spanish studies' ","'Scotland' ",45
2014 ,"'R4 - Spanish studies' ","'Wales' ",40
2014 ,"'R6 - Scandinavian studies' ","'England' ",5
2014 ,"'R7 - Russian and East European studies' ","'England' ",50
2014 ,"'R7 - Russian and East European studies' ","'Scotland' ",5
2014 ,"'R8 - European studies' ","'England' ",85
2014 ,"'R8 - European studies' ","'Scotland' ",20
2014 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",1015
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",25
2014 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",5
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",1105
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",45
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",245
2014 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",90
2014 ,"'T1 - Chinese studies' ","'England' ",125
2014 ,"'T1 - Chinese studies' ","'Scotland' ",15
2014 ,"'T1 - Chinese studies' ","'Wales' ",5
2014 ,"'T2 - Japanese studies' ","'England' ",140
2014 ,"'T2 - Japanese studies' ","'Scotland' ",15
2014 ,"'T3 - South Asian studies' ","'England' ",70
2014 ,"'T4 - Other Asian studies' ","'England' ",30
2014 ,"'T5 - African studies' ","'England' ",15
2014 ,"'T6 - Modern Middle Eastern studies' ","'England' ",105
2014 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",10
2014 ,"'T7 - American studies' ","'England' ",380
2014 ,"'T7 - American studies' ","'Scotland' ",5
2014 ,"'T7 - American studies' ","'Wales' ",30
2014 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",75
2014 ,"'TT - Combinations within non-European Langs & related' ","'England' ",90
2014 ,"'V1 - History by Period' ","'England' ",8090
2014 ,"'V1 - History by Period' ","'Northern Ireland' ",190
2014 ,"'V1 - History by Period' ","'Scotland' ",715
2014 ,"'V1 - History by Period' ","'Wales' ",695
2014 ,"'V2 - History by Area' ","'England' ",60
2014 ,"'V2 - History by Area' ","'Northern Ireland' ",5
2014 ,"'V2 - History by Area' ","'Scotland' ",20
2014 ,"'V2 - History by Area' ","'Wales' ",10
2014 ,"'V3 - History by Topic' ","'England' ",870
2014 ,"'V3 - History by Topic' ","'Scotland' ",190
2014 ,"'V3 - History by Topic' ","'Wales' ",10
2014 ,"'V4 - Archaeology' ","'England' ",360
2014 ,"'V4 - Archaeology' ","'Northern Ireland' ",10
2014 ,"'V4 - Archaeology' ","'Scotland' ",25
2014 ,"'V4 - Archaeology' ","'Wales' ",20
2014 ,"'V5 - Philosophy' ","'England' ",1405
2014 ,"'V5 - Philosophy' ","'Northern Ireland' ",15
2014 ,"'V5 - Philosophy' ","'Scotland' ",120
2014 ,"'V5 - Philosophy' ","'Wales' ",60
2014 ,"'V6 - Theology and Religious studies' ","'England' ",915
2014 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",45
2014 ,"'V6 - Theology and Religious studies' ","'Scotland' ",70
2014 ,"'V6 - Theology and Religious studies' ","'Wales' ",85
2014 ,"'V7 - Heritage studies' ","'England' ",5
2014 ,"'V7 - Heritage studies' ","'Scotland' ",5
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",75
2014 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",5
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",955
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",35
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",135
2014 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",100
2014 ,"'W1 - Fine Art' ","'England' ",4235
2014 ,"'W1 - Fine Art' ","'Northern Ireland' ",50
2014 ,"'W1 - Fine Art' ","'Scotland' ",280
2014 ,"'W1 - Fine Art' ","'Wales' ",160
2014 ,"'W2 - Design studies' ","'England' ",17065
2014 ,"'W2 - Design studies' ","'Northern Ireland' ",225
2014 ,"'W2 - Design studies' ","'Scotland' ",925
2014 ,"'W2 - Design studies' ","'Wales' ",810
2014 ,"'W3 - Music' ","'England' ",7885
2014 ,"'W3 - Music' ","'Northern Ireland' ",95
2014 ,"'W3 - Music' ","'Scotland' ",375
2014 ,"'W3 - Music' ","'Wales' ",195
2014 ,"'W4 - Drama' ","'England' ",7470
2014 ,"'W4 - Drama' ","'Northern Ireland' ",90
2014 ,"'W4 - Drama' ","'Scotland' ",215
2014 ,"'W4 - Drama' ","'Wales' ",390
2014 ,"'W5 - Dance' ","'England' ",1425
2014 ,"'W5 - Dance' ","'Northern Ireland' ",10
2014 ,"'W5 - Dance' ","'Wales' ",30
2014 ,"'W6 - Cinematics and Photography' ","'England' ",6695
2014 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",85
2014 ,"'W6 - Cinematics and Photography' ","'Scotland' ",165
2014 ,"'W6 - Cinematics and Photography' ","'Wales' ",260
2014 ,"'W7 - Crafts' ","'England' ",335
2014 ,"'W7 - Crafts' ","'Scotland' ",40
2014 ,"'W7 - Crafts' ","'Wales' ",15
2014 ,"'W8 - Imaginative Writing' ","'England' ",800
2014 ,"'W8 - Imaginative Writing' ","'Wales' ",60
2014 ,"'W9 - Others in Creative Arts and Design' ","'England' ",490
2014 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",55
2014 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",15
2014 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",45
2014 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",1790
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",145
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",345
2014 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",55
2014 ,"'X1 - Training Teachers' ","'England' ",6170
2014 ,"'X1 - Training Teachers' ","'Northern Ireland' ",95
2014 ,"'X1 - Training Teachers' ","'Scotland' ",615
2014 ,"'X1 - Training Teachers' ","'Wales' ",340
2014 ,"'X2 - Research and Study Skills in Education' ","'England' ",95
2014 ,"'X3 - Academic studies in Education' ","'England' ",9275
2014 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",40
2014 ,"'X3 - Academic studies in Education' ","'Scotland' ",285
2014 ,"'X3 - Academic studies in Education' ","'Wales' ",620
2014 ,"'X9 - Others in Education' ","'England' ",310
2014 ,"'XX - Combinations within Education' ","'England' ",570
2014 ,"'XX - Combinations within Education' ","'Scotland' ",20
2014 ,"'Y Combs of arts/humanities' ","'England' ",2380
2014 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",25
2014 ,"'Y Combs of arts/humanities' ","'Scotland' ",150
2014 ,"'Y Combs of arts/humanities' ","'Wales' ",205
2014 ,"'Y Combs of engin/tech/building studies' ","'England' ",190
2014 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",45
2014 ,"'Y Combs of engineering/technology' ","'England' ",225
2014 ,"'Y Combs of engineering/technology' ","'Scotland' ",95
2014 ,"'Y Combs of languages' ","'England' ",1135
2014 ,"'Y Combs of languages' ","'Northern Ireland' ",20
2014 ,"'Y Combs of languages' ","'Scotland' ",185
2014 ,"'Y Combs of languages' ","'Wales' ",65
2014 ,"'Y Combs of languages with arts/humanities' ","'England' ",5165
2014 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",85
2014 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",785
2014 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",385
2014 ,"'Y Combs of med/bio/agric sciences' ","'England' ",3455
2014 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",145
2014 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",165
2014 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",220
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",1025
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",155
2014 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",45
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",1240
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",30
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",250
2014 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",80
2014 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",2745
