"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_025_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6715
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Firm choice' ",85
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Insurance choice' ",20
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Firm choice' ",620
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Insurance choice' ",80
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Other main scheme choice' ",10
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Extra' ",5
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Main scheme Clearing' ",40
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'RPA' ",10
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Firm choice' ",225
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Insurance choice' ",55
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Extra' ",5
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Main scheme Clearing' ",70
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'RPA' ",10
2014 ,"'Group H Engineering' ","'England' ","'Firm choice' ",14700
2014 ,"'Group H Engineering' ","'England' ","'Insurance choice' ",2580
2014 ,"'Group H Engineering' ","'England' ","'Other main scheme choice' ",705
2014 ,"'Group H Engineering' ","'England' ","'Extra' ",200
2014 ,"'Group H Engineering' ","'England' ","'Adjustment' ",40
2014 ,"'Group H Engineering' ","'England' ","'Main scheme Clearing' ",2905
2014 ,"'Group H Engineering' ","'England' ","'Direct Clearing' ",760
2014 ,"'Group H Engineering' ","'England' ","'RPA' ",1300
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Firm choice' ",530
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Insurance choice' ",85
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Other main scheme choice' ",10
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Main scheme Clearing' ",60
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group H Engineering' ","'Scotland' ","'Firm choice' ",2585
2014 ,"'Group H Engineering' ","'Scotland' ","'Insurance choice' ",350
2014 ,"'Group H Engineering' ","'Scotland' ","'Other main scheme choice' ",50
2014 ,"'Group H Engineering' ","'Scotland' ","'Extra' ",35
2014 ,"'Group H Engineering' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group H Engineering' ","'Scotland' ","'Main scheme Clearing' ",180
2014 ,"'Group H Engineering' ","'Scotland' ","'Direct Clearing' ",20
2014 ,"'Group H Engineering' ","'Scotland' ","'RPA' ",200
2014 ,"'Group H Engineering' ","'Wales' ","'Firm choice' ",940
2014 ,"'Group H Engineering' ","'Wales' ","'Insurance choice' ",260
2014 ,"'Group H Engineering' ","'Wales' ","'Other main scheme choice' ",75
2014 ,"'Group H Engineering' ","'Wales' ","'Extra' ",15
2014 ,"'Group H Engineering' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group H Engineering' ","'Wales' ","'Main scheme Clearing' ",210
2014 ,"'Group H Engineering' ","'Wales' ","'Direct Clearing' ",55
2014 ,"'Group H Engineering' ","'Wales' ","'RPA' ",235
2014 ,"'Group I Computer Sciences' ","'England' ","'Firm choice' ",13430
2014 ,"'Group I Computer Sciences' ","'England' ","'Insurance choice' ",1390
2014 ,"'Group I Computer Sciences' ","'England' ","'Other main scheme choice' ",745
2014 ,"'Group I Computer Sciences' ","'England' ","'Extra' ",175
2014 ,"'Group I Computer Sciences' ","'England' ","'Adjustment' ",35
2014 ,"'Group I Computer Sciences' ","'England' ","'Main scheme Clearing' ",1770
2014 ,"'Group I Computer Sciences' ","'England' ","'Direct Clearing' ",900
2014 ,"'Group I Computer Sciences' ","'England' ","'RPA' ",950
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Firm choice' ",800
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Insurance choice' ",150
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",10
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",30
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Firm choice' ",1680
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Insurance choice' ",155
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Other main scheme choice' ",40
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Extra' ",20
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Main scheme Clearing' ",85
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Direct Clearing' ",10
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'RPA' ",80
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Firm choice' ",710
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Insurance choice' ",105
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Other main scheme choice' ",35
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Extra' ",15
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Main scheme Clearing' ",110
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Direct Clearing' ",50
2014 ,"'Group I Computer Sciences' ","'Wales' ","'RPA' ",95
2014 ,"'Group J Technologies' ","'England' ","'Firm choice' ",1645
2014 ,"'Group J Technologies' ","'England' ","'Insurance choice' ",115
2014 ,"'Group J Technologies' ","'England' ","'Other main scheme choice' ",85
2014 ,"'Group J Technologies' ","'England' ","'Extra' ",20
2014 ,"'Group J Technologies' ","'England' ","'Main scheme Clearing' ",150
2014 ,"'Group J Technologies' ","'England' ","'Direct Clearing' ",65
2014 ,"'Group J Technologies' ","'England' ","'RPA' ",95
2014 ,"'Group J Technologies' ","'Northern Ireland' ","'Firm choice' ",40
2014 ,"'Group J Technologies' ","'Northern Ireland' ","'Insurance choice' ",5
2014 ,"'Group J Technologies' ","'Scotland' ","'Firm choice' ",155
2014 ,"'Group J Technologies' ","'Scotland' ","'Insurance choice' ",10
2014 ,"'Group J Technologies' ","'Scotland' ","'RPA' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'Firm choice' ",125
2014 ,"'Group J Technologies' ","'Wales' ","'Insurance choice' ",15
2014 ,"'Group J Technologies' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'Main scheme Clearing' ",20
2014 ,"'Group J Technologies' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'RPA' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Firm choice' ",4305
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Insurance choice' ",445
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Other main scheme choice' ",285
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Extra' ",65
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Adjustment' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Main scheme Clearing' ",595
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Direct Clearing' ",310
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'RPA' ",235
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Firm choice' ",280
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Insurance choice' ",25
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Main scheme Clearing' ",30
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Firm choice' ",750
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Insurance choice' ",55
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Other main scheme choice' ",25
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Extra' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Main scheme Clearing' ",30
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Direct Clearing' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'RPA' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Firm choice' ",155
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Insurance choice' ",15
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Extra' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Main scheme Clearing' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'RPA' ",15
2014 ,"'Group L Social Studies' ","'England' ","'Firm choice' ",24910
2014 ,"'Group L Social Studies' ","'England' ","'Insurance choice' ",2835
2014 ,"'Group L Social Studies' ","'England' ","'Other main scheme choice' ",1205
2014 ,"'Group L Social Studies' ","'England' ","'Extra' ",735
2014 ,"'Group L Social Studies' ","'England' ","'Adjustment' ",150
2014 ,"'Group L Social Studies' ","'England' ","'Main scheme Clearing' ",4385
2014 ,"'Group L Social Studies' ","'England' ","'Direct Clearing' ",1085
2014 ,"'Group L Social Studies' ","'England' ","'RPA' ",1595
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Firm choice' ",585
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Insurance choice' ",140
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Extra' ",20
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Adjustment' ",5
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Main scheme Clearing' ",130
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group L Social Studies' ","'Scotland' ","'Firm choice' ",2530
2014 ,"'Group L Social Studies' ","'Scotland' ","'Insurance choice' ",270
2014 ,"'Group L Social Studies' ","'Scotland' ","'Other main scheme choice' ",50
2014 ,"'Group L Social Studies' ","'Scotland' ","'Extra' ",45
2014 ,"'Group L Social Studies' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group L Social Studies' ","'Scotland' ","'Main scheme Clearing' ",125
2014 ,"'Group L Social Studies' ","'Scotland' ","'Direct Clearing' ",15
2014 ,"'Group L Social Studies' ","'Scotland' ","'RPA' ",60
2014 ,"'Group L Social Studies' ","'Wales' ","'Firm choice' ",1530
2014 ,"'Group L Social Studies' ","'Wales' ","'Insurance choice' ",205
2014 ,"'Group L Social Studies' ","'Wales' ","'Other main scheme choice' ",55
2014 ,"'Group L Social Studies' ","'Wales' ","'Extra' ",50
2014 ,"'Group L Social Studies' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group L Social Studies' ","'Wales' ","'Main scheme Clearing' ",315
2014 ,"'Group L Social Studies' ","'Wales' ","'Direct Clearing' ",70
2014 ,"'Group L Social Studies' ","'Wales' ","'RPA' ",210
2014 ,"'Group M Law' ","'England' ","'Firm choice' ",13585
2014 ,"'Group M Law' ","'England' ","'Insurance choice' ",2030
2014 ,"'Group M Law' ","'England' ","'Other main scheme choice' ",595
2014 ,"'Group M Law' ","'England' ","'Extra' ",280
2014 ,"'Group M Law' ","'England' ","'Adjustment' ",100
2014 ,"'Group M Law' ","'England' ","'Main scheme Clearing' ",2585
2014 ,"'Group M Law' ","'England' ","'Direct Clearing' ",705
2014 ,"'Group M Law' ","'England' ","'RPA' ",880
2014 ,"'Group M Law' ","'Northern Ireland' ","'Firm choice' ",390
2014 ,"'Group M Law' ","'Northern Ireland' ","'Insurance choice' ",45
2014 ,"'Group M Law' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group M Law' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group M Law' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group M Law' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group M Law' ","'Scotland' ","'Firm choice' ",1205
2014 ,"'Group M Law' ","'Scotland' ","'Insurance choice' ",100
2014 ,"'Group M Law' ","'Scotland' ","'Other main scheme choice' ",40
2014 ,"'Group M Law' ","'Scotland' ","'Extra' ",10
2014 ,"'Group M Law' ","'Scotland' ","'Main scheme Clearing' ",50
2014 ,"'Group M Law' ","'Scotland' ","'Direct Clearing' ",25
2014 ,"'Group M Law' ","'Scotland' ","'RPA' ",10
2014 ,"'Group M Law' ","'Wales' ","'Firm choice' ",665
2014 ,"'Group M Law' ","'Wales' ","'Insurance choice' ",145
2014 ,"'Group M Law' ","'Wales' ","'Other main scheme choice' ",35
2014 ,"'Group M Law' ","'Wales' ","'Extra' ",5
2014 ,"'Group M Law' ","'Wales' ","'Main scheme Clearing' ",100
2014 ,"'Group M Law' ","'Wales' ","'Direct Clearing' ",20
2014 ,"'Group M Law' ","'Wales' ","'RPA' ",50
2014 ,"'Group N Business and Admin studies' ","'England' ","'Firm choice' ",34360
2014 ,"'Group N Business and Admin studies' ","'England' ","'Insurance choice' ",4400
2014 ,"'Group N Business and Admin studies' ","'England' ","'Other main scheme choice' ",1810
2014 ,"'Group N Business and Admin studies' ","'England' ","'Extra' ",615
2014 ,"'Group N Business and Admin studies' ","'England' ","'Adjustment' ",175
2014 ,"'Group N Business and Admin studies' ","'England' ","'Main scheme Clearing' ",6095
2014 ,"'Group N Business and Admin studies' ","'England' ","'Direct Clearing' ",2205
2014 ,"'Group N Business and Admin studies' ","'England' ","'RPA' ",4585
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Firm choice' ",1105
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Insurance choice' ",180
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Other main scheme choice' ",60
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Extra' ",15
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Adjustment' ",5
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Main scheme Clearing' ",115
2014 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Direct Clearing' ",360
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Firm choice' ",3840
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Insurance choice' ",400
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Other main scheme choice' ",105
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Extra' ",60
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Main scheme Clearing' ",225
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'Direct Clearing' ",30
2014 ,"'Group N Business and Admin studies' ","'Scotland' ","'RPA' ",385
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Firm choice' ",1440
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Insurance choice' ",180
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Other main scheme choice' ",90
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Extra' ",25
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Main scheme Clearing' ",315
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'Direct Clearing' ",110
2014 ,"'Group N Business and Admin studies' ","'Wales' ","'RPA' ",370
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Firm choice' ",8425
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Insurance choice' ",650
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Other main scheme choice' ",375
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Extra' ",130
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Adjustment' ",20
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Main scheme Clearing' ",825
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'Direct Clearing' ",315
2014 ,"'Group P Mass Communication and Documentation' ","'England' ","'RPA' ",460
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Firm choice' ",180
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Insurance choice' ",55
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Firm choice' ",645
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Insurance choice' ",40
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Other main scheme choice' ",15
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Extra' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Main scheme Clearing' ",40
2014 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'RPA' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Firm choice' ",415
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Insurance choice' ",25
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Extra' ",5
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Main scheme Clearing' ",40
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'RPA' ",25
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Firm choice' ",8195
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Insurance choice' ",905
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Other main scheme choice' ",200
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Extra' ",85
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Adjustment' ",60
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Main scheme Clearing' ",935
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Direct Clearing' ",185
2014 ,"'Group Q Linguistics, Classics and related' ","'England' ","'RPA' ",160
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Firm choice' ",230
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Insurance choice' ",35
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Firm choice' ",760
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Insurance choice' ",50
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Extra' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Main scheme Clearing' ",30
2014 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Firm choice' ",470
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Insurance choice' ",60
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Extra' ",5
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Main scheme Clearing' ",75
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Direct Clearing' ",20
2014 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'RPA' ",20
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Firm choice' ",2485
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Insurance choice' ",230
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",35
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Extra' ",15
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Adjustment' ",10
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",225
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'Direct Clearing' ",25
2014 ,"'Group R European Languages, Literature and related' ","'England' ","'RPA' ",25
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",65
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",20
2014 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",390
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",20
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Extra' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Main scheme Clearing' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'RPA' ",5
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Firm choice' ",120
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",45
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",40
2014 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Firm choice' ",805
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Insurance choice' ",65
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",30
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Extra' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Adjustment' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",95
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Direct Clearing' ",20
2014 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'RPA' ",10
2014 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",40
2014 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Firm choice' ",20
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Firm choice' ",9855
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Insurance choice' ",1160
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Other main scheme choice' ",195
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Extra' ",70
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Adjustment' ",45
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Main scheme Clearing' ",1040
2014 ,"'Group V History and Philosophical studies' ","'England' ","'Direct Clearing' ",225
2014 ,"'Group V History and Philosophical studies' ","'England' ","'RPA' ",150
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Firm choice' ",245
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Insurance choice' ",35
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Firm choice' ",1115
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Insurance choice' ",85
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Other main scheme choice' ",10
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Extra' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Adjustment' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Main scheme Clearing' ",50
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group V History and Philosophical studies' ","'Scotland' ","'RPA' ",5
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Firm choice' ",675
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Insurance choice' ",145
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Other main scheme choice' ",10
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Extra' ",5
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Main scheme Clearing' ",85
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group V History and Philosophical studies' ","'Wales' ","'RPA' ",50
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Firm choice' ",39285
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Insurance choice' ",1040
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Other main scheme choice' ",1690
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Extra' ",615
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Adjustment' ",30
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Main scheme Clearing' ",2440
2014 ,"'Group W Creative Arts and Design' ","'England' ","'Direct Clearing' ",1305
2014 ,"'Group W Creative Arts and Design' ","'England' ","'RPA' ",1785
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Firm choice' ",670
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Insurance choice' ",45
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Firm choice' ",2190
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Insurance choice' ",50
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Other main scheme choice' ",30
2014 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Extra' ",20
