"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",59995
2015 ,"'FF - Combinations within Physical Sciences' ","'England' ",2425
2015 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",570
2015 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",260
2015 ,"'G1 - Mathematics' ","'England' ",37870
2015 ,"'G1 - Mathematics' ","'Northern Ireland' ",745
2015 ,"'G1 - Mathematics' ","'Scotland' ",3410
2015 ,"'G1 - Mathematics' ","'Wales' ",1475
2015 ,"'G2 - Operational Research' ","'Scotland' ",105
2015 ,"'G2 - Operational Research' ","'Wales' ",10
2015 ,"'G3 - Statistics' ","'England' ",845
2015 ,"'G3 - Statistics' ","'Scotland' ",60
2015 ,"'G9 - Others in Mathematical Sciences' ","'England' ",40
2015 ,"'G9 - Others in Mathematical Sciences' ","'Wales' ",5
2015 ,"'GG - Combinations within Mathematical Sciences' ","'England' ",1950
2015 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",40
2015 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",825
2015 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2015 ,"'H1 - General Engineering' ","'England' ",19600
2015 ,"'H1 - General Engineering' ","'Northern Ireland' ",250
2015 ,"'H1 - General Engineering' ","'Scotland' ",1175
2015 ,"'H1 - General Engineering' ","'Wales' ",1035
2015 ,"'H2 - Civil Engineering' ","'England' ",17275
2015 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",780
2015 ,"'H2 - Civil Engineering' ","'Scotland' ",3790
2015 ,"'H2 - Civil Engineering' ","'Wales' ",1225
2015 ,"'H3 - Mechanical Engineering' ","'England' ",41660
2015 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",1255
2015 ,"'H3 - Mechanical Engineering' ","'Scotland' ",7830
2015 ,"'H3 - Mechanical Engineering' ","'Wales' ",1915
2015 ,"'H4 - Aerospace Engineering' ","'England' ",15280
2015 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",355
2015 ,"'H4 - Aerospace Engineering' ","'Scotland' ",1100
2015 ,"'H4 - Aerospace Engineering' ","'Wales' ",845
2015 ,"'H5 - Naval Architecture' ","'England' ",195
2015 ,"'H5 - Naval Architecture' ","'Scotland' ",145
2015 ,"'H6 - Electronic and Electrical Engineering' ","'England' ",20080
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",525
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",3485
2015 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",955
2015 ,"'H7 - Production and Manufacturing Engineering' ","'England' ",2350
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",315
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",580
2015 ,"'H7 - Production and Manufacturing Engineering' ","'Wales' ",10
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ",18030
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",365
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",4055
2015 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",670
2015 ,"'H9 - Others in Engineering' ","'England' ",350
2015 ,"'H9 - Others in Engineering' ","'Northern Ireland' ",60
2015 ,"'H9 - Others in Engineering' ","'Scotland' ",35
2015 ,"'H9 - Others in Engineering' ","'Wales' ",5
2015 ,"'HH - Combinations within Engineering' ","'England' ",2425
2015 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",125
2015 ,"'HH - Combinations within Engineering' ","'Scotland' ",1000
2015 ,"'HH - Combinations within Engineering' ","'Wales' ",140
2015 ,"'I1 - Computer Science' ","'England' ",72060
2015 ,"'I1 - Computer Science' ","'Northern Ireland' ",3570
2015 ,"'I1 - Computer Science' ","'Scotland' ",8810
2015 ,"'I1 - Computer Science' ","'Wales' ",3125
2015 ,"'I2 - Information Systems' ","'England' ",8395
2015 ,"'I2 - Information Systems' ","'Northern Ireland' ",770
2015 ,"'I2 - Information Systems' ","'Scotland' ",605
2015 ,"'I2 - Information Systems' ","'Wales' ",395
2015 ,"'I3 - Software Engineering' ","'England' ",7345
2015 ,"'I3 - Software Engineering' ","'Northern Ireland' ",1070
2015 ,"'I3 - Software Engineering' ","'Scotland' ",1550
2015 ,"'I3 - Software Engineering' ","'Wales' ",460
2015 ,"'I4 - Artificial Intelligence' ","'England' ",400
2015 ,"'I4 - Artificial Intelligence' ","'Scotland' ",85
2015 ,"'I5 - Health Informatics' ","'England' ",20
2015 ,"'I5 - Health Informatics' ","'Wales' ",10
2015 ,"'I6 - Games' ","'England' ",8160
2015 ,"'I6 - Games' ","'Scotland' ",1100
2015 ,"'I6 - Games' ","'Wales' ",315
2015 ,"'I7 - Computer generated visual & audio effects' ","'England' ",390
2015 ,"'I7 - Computer generated visual & audio effects' ","'Wales' ",20
2015 ,"'I9 - Others in Computer Sciences' ","'England' ",655
2015 ,"'I9 - Others in Computer Sciences' ","'Wales' ",5
2015 ,"'II - Combinations in Computer Sciences' ","'England' ",3345
2015 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",765
2015 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",580
2015 ,"'II - Combinations in Computer Sciences' ","'Wales' ",210
2015 ,"'J1 - Minerals Technology' ","'England' ",70
2015 ,"'J2 - Metallurgy' ","'England' ",35
2015 ,"'J4 - Polymers and Textiles' ","'England' ",80
2015 ,"'J4 - Polymers and Textiles' ","'Scotland' ",325
2015 ,"'J4 - Polymers and Textiles' ","'Wales' ",25
2015 ,"'J5 - Materials Technology not otherwise spec' ","'England' ",1330
2015 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",120
2015 ,"'J6 - Maritime Technology' ","'England' ",445
2015 ,"'J7 - Biotechnology' ","'England' ",805
2015 ,"'J7 - Biotechnology' ","'Scotland' ",745
2015 ,"'J7 - Biotechnology' ","'Wales' ",60
2015 ,"'J9 - Others in Technology' ","'England' ",5160
2015 ,"'J9 - Others in Technology' ","'Northern Ireland' ",195
2015 ,"'J9 - Others in Technology' ","'Scotland' ",300
2015 ,"'J9 - Others in Technology' ","'Wales' ",310
2015 ,"'JJ - Combinations within Technology' ","'England' ",85
2015 ,"'K1 - Architecture' ","'England' ",22340
2015 ,"'K1 - Architecture' ","'Northern Ireland' ",535
2015 ,"'K1 - Architecture' ","'Scotland' ",3390
2015 ,"'K1 - Architecture' ","'Wales' ",915
2015 ,"'K2 - Building' ","'England' ",8275
2015 ,"'K2 - Building' ","'Northern Ireland' ",955
2015 ,"'K2 - Building' ","'Scotland' ",1650
2015 ,"'K2 - Building' ","'Wales' ",140
2015 ,"'K3 - Landscape & Garden Design' ","'England' ",530
2015 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",170
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",2505
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",205
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",210
2015 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",185
2015 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",60
2015 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",735
2015 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",125
2015 ,"'L1 - Economics' ","'England' ",45995
2015 ,"'L1 - Economics' ","'Northern Ireland' ",1080
2015 ,"'L1 - Economics' ","'Scotland' ",3465
2015 ,"'L1 - Economics' ","'Wales' ",1620
2015 ,"'L2 - Politics' ","'England' ",35480
2015 ,"'L2 - Politics' ","'Northern Ireland' ",805
2015 ,"'L2 - Politics' ","'Scotland' ",4350
2015 ,"'L2 - Politics' ","'Wales' ",1105
2015 ,"'L3 - Sociology' ","'England' ",28625
2015 ,"'L3 - Sociology' ","'Northern Ireland' ",935
2015 ,"'L3 - Sociology' ","'Scotland' ",3980
2015 ,"'L3 - Sociology' ","'Wales' ",860
2015 ,"'L4 - Social Policy' ","'England' ",3785
2015 ,"'L4 - Social Policy' ","'Northern Ireland' ",480
2015 ,"'L4 - Social Policy' ","'Scotland' ",325
2015 ,"'L4 - Social Policy' ","'Wales' ",310
2015 ,"'L5 - Social Work' ","'England' ",49350
2015 ,"'L5 - Social Work' ","'Northern Ireland' ",2650
2015 ,"'L5 - Social Work' ","'Scotland' ",5395
2015 ,"'L5 - Social Work' ","'Wales' ",3265
2015 ,"'L6 - Anthropology' ","'England' ",7250
2015 ,"'L6 - Anthropology' ","'Northern Ireland' ",140
2015 ,"'L6 - Anthropology' ","'Scotland' ",1090
2015 ,"'L6 - Anthropology' ","'Wales' ",525
2015 ,"'L7 - Human and Social Geography' ","'England' ",15720
2015 ,"'L7 - Human and Social Geography' ","'Scotland' ",1380
2015 ,"'L7 - Human and Social Geography' ","'Wales' ",1145
2015 ,"'L8 - Development studies' ","'England' ",315
2015 ,"'L9 - Others in Social Studies' ","'England' ",2780
2015 ,"'L9 - Others in Social Studies' ","'Scotland' ",10
2015 ,"'L9 - Others in Social Studies' ","'Wales' ",25
2015 ,"'LL - Combinations within Social Studies' ","'England' ",14145
2015 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",460
2015 ,"'LL - Combinations within Social Studies' ","'Scotland' ",2360
2015 ,"'LL - Combinations within Social Studies' ","'Wales' ",295
2015 ,"'M1 - Law by Area' ","'England' ",94890
2015 ,"'M1 - Law by Area' ","'Northern Ireland' ",2315
2015 ,"'M1 - Law by Area' ","'Scotland' ",6980
2015 ,"'M1 - Law by Area' ","'Wales' ",4175
2015 ,"'M2 - Law by Topic' ","'England' ",5240
2015 ,"'M2 - Law by Topic' ","'Northern Ireland' ",85
2015 ,"'M2 - Law by Topic' ","'Scotland' ",740
2015 ,"'M2 - Law by Topic' ","'Wales' ",190
2015 ,"'M9 - Others in Law' ","'England' ",9435
2015 ,"'M9 - Others in Law' ","'Northern Ireland' ",735
2015 ,"'M9 - Others in Law' ","'Scotland' ",775
2015 ,"'M9 - Others in Law' ","'Wales' ",255
2015 ,"'MM - Combinations within Law' ","'England' ",1675
2015 ,"'MM - Combinations within Law' ","'Scotland' ",345
2015 ,"'MM - Combinations within Law' ","'Wales' ",185
2015 ,"'N1 - Business studies' ","'England' ",55885
2015 ,"'N1 - Business studies' ","'Northern Ireland' ",3045
2015 ,"'N1 - Business studies' ","'Scotland' ",8370
2015 ,"'N1 - Business studies' ","'Wales' ",2400
2015 ,"'N2 - Management studies' ","'England' ",68820
2015 ,"'N2 - Management studies' ","'Northern Ireland' ",1455
2015 ,"'N2 - Management studies' ","'Scotland' ",7885
2015 ,"'N2 - Management studies' ","'Wales' ",1945
2015 ,"'N3 - Finance' ","'England' ",9085
2015 ,"'N3 - Finance' ","'Northern Ireland' ",810
2015 ,"'N3 - Finance' ","'Scotland' ",565
2015 ,"'N3 - Finance' ","'Wales' ",350
2015 ,"'N4 - Accounting' ","'England' ",29800
2015 ,"'N4 - Accounting' ","'Northern Ireland' ",705
2015 ,"'N4 - Accounting' ","'Scotland' ",3900
2015 ,"'N4 - Accounting' ","'Wales' ",1790
2015 ,"'N5 - Marketing' ","'England' ",23040
2015 ,"'N5 - Marketing' ","'Northern Ireland' ",705
2015 ,"'N5 - Marketing' ","'Scotland' ",1410
2015 ,"'N5 - Marketing' ","'Wales' ",345
2015 ,"'N6 - Human Resource Management' ","'England' ",2760
2015 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",300
2015 ,"'N6 - Human Resource Management' ","'Scotland' ",355
2015 ,"'N6 - Human Resource Management' ","'Wales' ",100
2015 ,"'N7 - Office Skills' ","'England' ",95
2015 ,"'N7 - Office Skills' ","'Wales' ",15
2015 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",32120
2015 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",1240
2015 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",4340
2015 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",1170
2015 ,"'N9 - Others in Business & Admin Studies' ","'England' ",3425
2015 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",225
2015 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",95
2015 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",67395
2015 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",440
2015 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",5480
2015 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",2030
2015 ,"'P1 - Information Services' ","'England' ",670
2015 ,"'P2 - Publicity studies' ","'England' ",2135
2015 ,"'P2 - Publicity studies' ","'Northern Ireland' ",200
2015 ,"'P2 - Publicity studies' ","'Scotland' ",140
2015 ,"'P3 - Media studies' ","'England' ",31515
2015 ,"'P3 - Media studies' ","'Northern Ireland' ",560
2015 ,"'P3 - Media studies' ","'Scotland' ",3000
2015 ,"'P3 - Media studies' ","'Wales' ",1385
2015 ,"'P4 - Publishing' ","'England' ",135
2015 ,"'P5 - Journalism' ","'England' ",15885
2015 ,"'P5 - Journalism' ","'Northern Ireland' ",170
2015 ,"'P5 - Journalism' ","'Scotland' ",1465
2015 ,"'P5 - Journalism' ","'Wales' ",565
2015 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",3070
2015 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",3340
2015 ,"'PP - Combinations within Mass Comms & Documentation' ","'Northern Ireland' ",220
2015 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",600
2015 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",95
2015 ,"'Q1 - Linguistics' ","'England' ",2605
2015 ,"'Q1 - Linguistics' ","'Northern Ireland' ",210
2015 ,"'Q1 - Linguistics' ","'Scotland' ",265
2015 ,"'Q1 - Linguistics' ","'Wales' ",70
2015 ,"'Q2 - Comparative Literary studies' ","'England' ",755
2015 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",100
2015 ,"'Q3 - English studies' ","'England' ",44195
2015 ,"'Q3 - English studies' ","'Northern Ireland' ",920
2015 ,"'Q3 - English studies' ","'Scotland' ",4230
2015 ,"'Q3 - English studies' ","'Wales' ",2360
2015 ,"'Q4 - Ancient Language studies' ","'England' ",50
2015 ,"'Q5 - Celtic studies' ","'England' ",70
2015 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",265
2015 ,"'Q5 - Celtic studies' ","'Scotland' ",120
2015 ,"'Q5 - Celtic studies' ","'Wales' ",270
2015 ,"'Q6 - Latin studies' ","'England' ",30
2015 ,"'Q6 - Latin studies' ","'Scotland' ",10
2015 ,"'Q6 - Latin studies' ","'Wales' ",15
2015 ,"'Q7 - Classical Greek studies' ","'England' ",5
2015 ,"'Q7 - Classical Greek studies' ","'Scotland' ",5
2015 ,"'Q8 - Classical studies' ","'England' ",4730
2015 ,"'Q8 - Classical studies' ","'Scotland' ",535
2015 ,"'Q8 - Classical studies' ","'Wales' ",170
2015 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",490
2015 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",145
2015 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",3215
2015 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",70
2015 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",545
2015 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",110
2015 ,"'R1 - French studies' ","'England' ",1740
2015 ,"'R1 - French studies' ","'Northern Ireland' ",125
2015 ,"'R1 - French studies' ","'Scotland' ",475
2015 ,"'R1 - French studies' ","'Wales' ",135
2015 ,"'R2 - German studies' ","'England' ",685
2015 ,"'R2 - German studies' ","'Northern Ireland' ",15
2015 ,"'R2 - German studies' ","'Scotland' ",135
2015 ,"'R2 - German studies' ","'Wales' ",65
2015 ,"'R3 - Italian studies' ","'England' ",120
2015 ,"'R3 - Italian studies' ","'Scotland' ",25
2015 ,"'R3 - Italian studies' ","'Wales' ",5
2015 ,"'R4 - Spanish studies' ","'England' ",1465
2015 ,"'R4 - Spanish studies' ","'Northern Ireland' ",125
2015 ,"'R4 - Spanish studies' ","'Scotland' ",295
2015 ,"'R4 - Spanish studies' ","'Wales' ",130
2015 ,"'R5 - Portuguese studies' ","'England' ",5
2015 ,"'R6 - Scandinavian studies' ","'England' ",55
2015 ,"'R6 - Scandinavian studies' ","'Scotland' ",25
2015 ,"'R7 - Russian and East European studies' ","'England' ",215
2015 ,"'R7 - Russian and East European studies' ","'Scotland' ",55
2015 ,"'R8 - European studies' ","'England' ",395
2015 ,"'R8 - European studies' ","'Scotland' ",160
2015 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",5615
2015 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",115
2015 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",70
2015 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",5380
2015 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",255
2015 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",1820
2015 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",330
2015 ,"'T1 - Chinese studies' ","'England' ",735
2015 ,"'T1 - Chinese studies' ","'Scotland' ",100
2015 ,"'T1 - Chinese studies' ","'Wales' ",10
2015 ,"'T2 - Japanese studies' ","'England' ",1125
2015 ,"'T2 - Japanese studies' ","'Scotland' ",160
2015 ,"'T3 - South Asian studies' ","'England' ",195
2015 ,"'T4 - Other Asian studies' ","'England' ",310
2015 ,"'T5 - African studies' ","'England' ",80
2015 ,"'T6 - Modern Middle Eastern studies' ","'England' ",375
2015 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",85
2015 ,"'T7 - American studies' ","'England' ",2065
2015 ,"'T7 - American studies' ","'Scotland' ",20
2015 ,"'T7 - American studies' ","'Wales' ",125
2015 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",480
2015 ,"'TT - Combinations within non-European Langs & related' ","'England' ",305
2015 ,"'V1 - History by Period' ","'England' ",45025
2015 ,"'V1 - History by Period' ","'Northern Ireland' ",870
2015 ,"'V1 - History by Period' ","'Scotland' ",4900
2015 ,"'V1 - History by Period' ","'Wales' ",3075
2015 ,"'V2 - History by Area' ","'England' ",580
2015 ,"'V2 - History by Area' ","'Scotland' ",110
2015 ,"'V2 - History by Area' ","'Wales' ",20
2015 ,"'V3 - History by Topic' ","'England' ",4615
2015 ,"'V3 - History by Topic' ","'Scotland' ",940
2015 ,"'V3 - History by Topic' ","'Wales' ",25
2015 ,"'V4 - Archaeology' ","'England' ",1800
2015 ,"'V4 - Archaeology' ","'Northern Ireland' ",95
2015 ,"'V4 - Archaeology' ","'Scotland' ",170
2015 ,"'V4 - Archaeology' ","'Wales' ",130
2015 ,"'V5 - Philosophy' ","'England' ",8275
2015 ,"'V5 - Philosophy' ","'Northern Ireland' ",110
2015 ,"'V5 - Philosophy' ","'Scotland' ",900
2015 ,"'V5 - Philosophy' ","'Wales' ",200
2015 ,"'V6 - Theology and Religious studies' ","'England' ",3940
2015 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",210
2015 ,"'V6 - Theology and Religious studies' ","'Scotland' ",375
2015 ,"'V6 - Theology and Religious studies' ","'Wales' ",240
2015 ,"'V7 - Heritage studies' ","'England' ",25
2015 ,"'V7 - Heritage studies' ","'Scotland' ",10
2015 ,"'V7 - Heritage studies' ","'Wales' ",5
2015 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",230
2015 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",10
2015 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",4480
2015 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",270
2015 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",865
2015 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",435
2015 ,"'W1 - Fine Art' ","'England' ",21420
2015 ,"'W1 - Fine Art' ","'Northern Ireland' ",235
2015 ,"'W1 - Fine Art' ","'Scotland' ",2975
2015 ,"'W1 - Fine Art' ","'Wales' ",550
2015 ,"'W2 - Design studies' ","'England' ",86515
2015 ,"'W2 - Design studies' ","'Northern Ireland' ",1130
2015 ,"'W2 - Design studies' ","'Scotland' ",7590
2015 ,"'W2 - Design studies' ","'Wales' ",2305
2015 ,"'W3 - Music' ","'England' ",36065
2015 ,"'W3 - Music' ","'Northern Ireland' ",355
2015 ,"'W3 - Music' ","'Scotland' ",2670
2015 ,"'W3 - Music' ","'Wales' ",725
2015 ,"'W4 - Drama' ","'England' ",47540
2015 ,"'W4 - Drama' ","'Northern Ireland' ",430
2015 ,"'W4 - Drama' ","'Scotland' ",1435
2015 ,"'W4 - Drama' ","'Wales' ",1120
2015 ,"'W5 - Dance' ","'England' ",7455
2015 ,"'W5 - Dance' ","'Wales' ",135
2015 ,"'W6 - Cinematics and Photography' ","'England' ",35495
2015 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",645
2015 ,"'W6 - Cinematics and Photography' ","'Scotland' ",1535
2015 ,"'W6 - Cinematics and Photography' ","'Wales' ",800
2015 ,"'W7 - Crafts' ","'England' ",1070
2015 ,"'W7 - Crafts' ","'Scotland' ",320
2015 ,"'W7 - Crafts' ","'Wales' ",20
2015 ,"'W8 - Imaginative Writing' ","'England' ",3105
2015 ,"'W8 - Imaginative Writing' ","'Wales' ",195
2015 ,"'W9 - Others in Creative Arts and Design' ","'England' ",1855
2015 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",190
2015 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",185
2015 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",115
2015 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",9220
2015 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",565
2015 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",2045
2015 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",140
2015 ,"'X1 - Training Teachers' ","'England' ",31865
2015 ,"'X1 - Training Teachers' ","'Northern Ireland' ",620
2015 ,"'X1 - Training Teachers' ","'Scotland' ",20135
2015 ,"'X1 - Training Teachers' ","'Wales' ",1045
2015 ,"'X2 - Research and Study Skills in Education' ","'England' ",105
2015 ,"'X3 - Academic studies in Education' ","'England' ",33245
2015 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",600
2015 ,"'X3 - Academic studies in Education' ","'Scotland' ",1620
2015 ,"'X3 - Academic studies in Education' ","'Wales' ",1750
2015 ,"'X9 - Others in Education' ","'England' ",645
2015 ,"'XX - Combinations within Education' ","'England' ",1420
2015 ,"'XX - Combinations within Education' ","'Scotland' ",795
2015 ,"'XX - Combinations within Education' ","'Wales' ",10
2015 ,"'Y Combs of arts/humanities' ","'England' ",9780
2015 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",165
2015 ,"'Y Combs of arts/humanities' ","'Scotland' ",790
2015 ,"'Y Combs of arts/humanities' ","'Wales' ",600
2015 ,"'Y Combs of engin/tech/building studies' ","'England' ",860
2015 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",35
2015 ,"'Y Combs of engineering/technology' ","'England' ",970
2015 ,"'Y Combs of engineering/technology' ","'Scotland' ",345
2015 ,"'Y Combs of languages' ","'England' ",5755
2015 ,"'Y Combs of languages' ","'Northern Ireland' ",105
2015 ,"'Y Combs of languages' ","'Scotland' ",1145
2015 ,"'Y Combs of languages' ","'Wales' ",280
2015 ,"'Y Combs of languages with arts/humanities' ","'England' ",26880
2015 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",555
2015 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",4370
2015 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",1415
2015 ,"'Y Combs of med/bio/agric sciences' ","'England' ",15295
2015 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",820
2015 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",1190
2015 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",865
2015 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",2970
2015 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",970
2015 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",195
2015 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",4225
2015 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",110
2015 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",1395
2015 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",270
2015 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",12460
2015 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",395
2015 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",2240
2015 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",90
2015 ,"'Y Combs of phys/math/comp sciences' ","'England' ",4490
2015 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",200
2015 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",1120
2015 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",290
2015 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",15700
2015 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",4060
2015 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",690
2015 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",19450
2015 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",30
2015 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",3180
2015 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",750
2015 ,"'Y Combs of sciences with engineering/technology' ","'England' ",3945
2015 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",550
2015 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",975
2015 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",225
2015 ,"'Y Combs of soc studies/law' ","'England' ",7025
2015 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",250
2015 ,"'Y Combs of soc studies/law' ","'Scotland' ",1650
2015 ,"'Y Combs of soc studies/law' ","'Wales' ",750
2015 ,"'Y Combs of soc studies/law with business' ","'England' ",17550
2015 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",230
2015 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",3535
2015 ,"'Y Combs of soc studies/law with business' ","'Wales' ",450
2015 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",31685
2015 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",770
2015 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",4910
2015 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",1095
2015 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",8900
2015 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",220
2015 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",2680
