"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",690
2014 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",1960
2014 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",3405
2014 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",75
2014 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",325
2014 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",4110
2014 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",10530
2014 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",1070
2014 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",2255
2014 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",185
2014 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",505
2014 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",440
2014 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",665
2014 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",10
2014 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",55
2014 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1100
2014 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",2235
2014 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",465
2014 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",620
2014 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",125
2014 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",190
2014 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",445
2014 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",345
2014 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",215
2014 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",390
2014 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",26910
2014 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",31035
2014 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",7410
2014 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",6680
2014 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1615
2014 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1415
2014 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",3320
2014 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2565
2014 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",440
2014 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",1680
2014 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",39380
2014 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",79375
2014 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",26690
2014 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",53560
2014 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",11675
2014 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",17545
2014 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",18420
2014 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",23570
2014 ,"'Group X Education' ","'17 and under' ","'Men' ",15
2014 ,"'Group X Education' ","'17 and under' ","'Women' ",240
2014 ,"'Group X Education' ","'18' ","'Men' ",6385
2014 ,"'Group X Education' ","'18' ","'Women' ",38820
2014 ,"'Group X Education' ","'19' ","'Men' ",2655
2014 ,"'Group X Education' ","'19' ","'Women' ",13170
2014 ,"'Group X Education' ","'20' ","'Men' ",1090
2014 ,"'Group X Education' ","'20' ","'Women' ",5425
2014 ,"'Group X Education' ","'21 and over' ","'Men' ",3010
2014 ,"'Group X Education' ","'21 and over' ","'Women' ",12660
2014 ,"'Y Combined arts' ","'17 and under' ","'Men' ",115
2014 ,"'Y Combined arts' ","'17 and under' ","'Women' ",525
2014 ,"'Y Combined arts' ","'18' ","'Men' ",9155
2014 ,"'Y Combined arts' ","'18' ","'Women' ",25155
2014 ,"'Y Combined arts' ","'19' ","'Men' ",3440
2014 ,"'Y Combined arts' ","'19' ","'Women' ",7340
2014 ,"'Y Combined arts' ","'20' ","'Men' ",1300
2014 ,"'Y Combined arts' ","'20' ","'Women' ",2255
2014 ,"'Y Combined arts' ","'21 and over' ","'Men' ",2515
2014 ,"'Y Combined arts' ","'21 and over' ","'Women' ",3615
2014 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",500
2014 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",410
2014 ,"'Y Combined sciences' ","'18' ","'Men' ",11850
2014 ,"'Y Combined sciences' ","'18' ","'Women' ",9985
2014 ,"'Y Combined sciences' ","'19' ","'Men' ",4780
2014 ,"'Y Combined sciences' ","'19' ","'Women' ",3790
2014 ,"'Y Combined sciences' ","'20' ","'Men' ",1790
2014 ,"'Y Combined sciences' ","'20' ","'Women' ",1285
2014 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",3190
2014 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",2370
2014 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",470
2014 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",510
2014 ,"'Y Combined social sciences' ","'18' ","'Men' ",7965
2014 ,"'Y Combined social sciences' ","'18' ","'Women' ",8905
2014 ,"'Y Combined social sciences' ","'19' ","'Men' ",3700
2014 ,"'Y Combined social sciences' ","'19' ","'Women' ",3435
2014 ,"'Y Combined social sciences' ","'20' ","'Men' ",1245
2014 ,"'Y Combined social sciences' ","'20' ","'Women' ",1155
2014 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",1595
2014 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",1675
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",455
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",565
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",20815
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",20220
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",8715
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",7435
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",3520
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",2905
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",5735
2014 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",5140
2014 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",360
2014 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",875
2014 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",10980
2014 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",18785
2014 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",4260
2014 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",7385
2014 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",1325
2014 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",2485
2014 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",2255
2014 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",3275
2014 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",465
2014 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",685
2014 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",9245
2014 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",9960
2014 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",3345
2014 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",3450
2014 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",985
2014 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",945
2014 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1505
2014 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1385
2015 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",800
2015 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",1455
2015 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",16105
2015 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",23235
2015 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",5325
2015 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",7670
2015 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",1565
2015 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",2065
2015 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",12305
2015 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",17015
2015 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",590
2015 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",2165
2015 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",21745
2015 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",99165
2015 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",12830
2015 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",49510
2015 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",5545
2015 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",24230
2015 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",35570
2015 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",142835
2015 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",880
2015 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",2860
2015 ,"'Group C Biological Sciences' ","'18' ","'Men' ",60955
2015 ,"'Group C Biological Sciences' ","'18' ","'Women' ",103015
2015 ,"'Group C Biological Sciences' ","'19' ","'Men' ",25265
2015 ,"'Group C Biological Sciences' ","'19' ","'Women' ",31115
2015 ,"'Group C Biological Sciences' ","'20' ","'Men' ",8525
2015 ,"'Group C Biological Sciences' ","'20' ","'Women' ",9360
2015 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",13695
2015 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",17310
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",115
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",285
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",3645
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",12070
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",1740
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",5435
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",665
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",1975
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",1610
2015 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",4185
2015 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",985
2015 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",855
2015 ,"'Group F Physical Sciences' ","'18' ","'Men' ",45860
2015 ,"'Group F Physical Sciences' ","'18' ","'Women' ",32325
2015 ,"'Group F Physical Sciences' ","'19' ","'Men' ",12645
2015 ,"'Group F Physical Sciences' ","'19' ","'Women' ",8010
2015 ,"'Group F Physical Sciences' ","'20' ","'Men' ",2820
2015 ,"'Group F Physical Sciences' ","'20' ","'Women' ",2000
2015 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",4375
2015 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",2575
2015 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",675
2015 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",535
2015 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",20910
2015 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",11860
2015 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",5395
2015 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",3350
2015 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",1350
2015 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",795
2015 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",1685
2015 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",835
2015 ,"'Group H Engineering' ","'17 and under' ","'Men' ",5395
2015 ,"'Group H Engineering' ","'17 and under' ","'Women' ",1605
2015 ,"'Group H Engineering' ","'18' ","'Men' ",74990
2015 ,"'Group H Engineering' ","'18' ","'Women' ",16320
2015 ,"'Group H Engineering' ","'19' ","'Men' ",30915
2015 ,"'Group H Engineering' ","'19' ","'Women' ",5785
2015 ,"'Group H Engineering' ","'20' ","'Men' ",11900
2015 ,"'Group H Engineering' ","'20' ","'Women' ",2220
2015 ,"'Group H Engineering' ","'21 and over' ","'Men' ",19350
2015 ,"'Group H Engineering' ","'21 and over' ","'Women' ",2800
2015 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",1680
2015 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",500
2015 ,"'Group I Computer Sciences' ","'18' ","'Men' ",52395
2015 ,"'Group I Computer Sciences' ","'18' ","'Women' ",8445
2015 ,"'Group I Computer Sciences' ","'19' ","'Men' ",25000
2015 ,"'Group I Computer Sciences' ","'19' ","'Women' ",4050
2015 ,"'Group I Computer Sciences' ","'20' ","'Men' ",10445
2015 ,"'Group I Computer Sciences' ","'20' ","'Women' ",1605
2015 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",17590
2015 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",2510
2015 ,"'Group J Technologies' ","'17 and under' ","'Men' ",115
2015 ,"'Group J Technologies' ","'17 and under' ","'Women' ",100
2015 ,"'Group J Technologies' ","'18' ","'Men' ",3530
2015 ,"'Group J Technologies' ","'18' ","'Women' ",1275
2015 ,"'Group J Technologies' ","'19' ","'Men' ",1635
2015 ,"'Group J Technologies' ","'19' ","'Women' ",610
2015 ,"'Group J Technologies' ","'20' ","'Men' ",920
2015 ,"'Group J Technologies' ","'20' ","'Women' ",265
2015 ,"'Group J Technologies' ","'21 and over' ","'Men' ",1340
2015 ,"'Group J Technologies' ","'21 and over' ","'Women' ",305
2015 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",430
2015 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",660
2015 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",12065
2015 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",8595
2015 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",5600
2015 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",4380
2015 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",2600
2015 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",1500
2015 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",4945
2015 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",2140
2015 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",1970
2015 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",2680
2015 ,"'Group L Social Studies' ","'18' ","'Men' ",52540
2015 ,"'Group L Social Studies' ","'18' ","'Women' ",73520
2015 ,"'Group L Social Studies' ","'19' ","'Men' ",19885
2015 ,"'Group L Social Studies' ","'19' ","'Women' ",26360
2015 ,"'Group L Social Studies' ","'20' ","'Men' ",5920
2015 ,"'Group L Social Studies' ","'20' ","'Women' ",9145
2015 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",13325
2015 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",36155
2015 ,"'Group M Law' ","'17 and under' ","'Men' ",1050
2015 ,"'Group M Law' ","'17 and under' ","'Women' ",2375
2015 ,"'Group M Law' ","'18' ","'Men' ",22260
2015 ,"'Group M Law' ","'18' ","'Women' ",48305
2015 ,"'Group M Law' ","'19' ","'Men' ",9010
2015 ,"'Group M Law' ","'19' ","'Women' ",15265
2015 ,"'Group M Law' ","'20' ","'Men' ",3555
2015 ,"'Group M Law' ","'20' ","'Women' ",5550
2015 ,"'Group M Law' ","'21 and over' ","'Men' ",9380
2015 ,"'Group M Law' ","'21 and over' ","'Women' ",11265
2015 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",4170
2015 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",4955
2015 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",87195
2015 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",81660
2015 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",45705
2015 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",39065
2015 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",17255
2015 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",15700
2015 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",25075
2015 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",23105
2015 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",205
2015 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",780
2015 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",15055
2015 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",21610
2015 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",6750
2015 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",8100
2015 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",2655
2015 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",2940
2015 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",3980
2015 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",3080
2015 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",105
2015 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",585
2015 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",10335
2015 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",36460
2015 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",3045
2015 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",8290
2015 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",945
2015 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",1895
2015 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",1795
2015 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",3130
2015 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",90
2015 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",285
2015 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",4035
2015 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",11035
2015 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",940
2015 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",1980
2015 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",140
2015 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",480
2015 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",385
2015 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",645
2015 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",10
2015 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",50
2015 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1320
2015 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",2420
2015 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",475
2015 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",730
2015 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",155
2015 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",230
2015 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",420
2015 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",360
2015 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",255
2015 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",375
2015 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",27025
2015 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",33145
2015 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",6965
2015 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",6750
2015 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1620
2015 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1545
2015 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",3065
2015 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2180
2015 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",560
2015 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",1750
2015 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",41850
2015 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",83365
2015 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",25660
2015 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",54305
2015 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",11355
2015 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",17410
2015 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",18490
2015 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",23410
2015 ,"'Group X Education' ","'17 and under' ","'Men' ",10
2015 ,"'Group X Education' ","'17 and under' ","'Women' ",230
2015 ,"'Group X Education' ","'18' ","'Men' ",5780
2015 ,"'Group X Education' ","'18' ","'Women' ",37680
2015 ,"'Group X Education' ","'19' ","'Men' ",2320
2015 ,"'Group X Education' ","'19' ","'Women' ",12440
2015 ,"'Group X Education' ","'20' ","'Men' ",1005
2015 ,"'Group X Education' ","'20' ","'Women' ",4815
2015 ,"'Group X Education' ","'21 and over' ","'Men' ",6850
2015 ,"'Group X Education' ","'21 and over' ","'Women' ",22715
2015 ,"'Y Combined arts' ","'17 and under' ","'Men' ",135
2015 ,"'Y Combined arts' ","'17 and under' ","'Women' ",405
2015 ,"'Y Combined arts' ","'18' ","'Men' ",8495
2015 ,"'Y Combined arts' ","'18' ","'Women' ",24760
2015 ,"'Y Combined arts' ","'19' ","'Men' ",2975
2015 ,"'Y Combined arts' ","'19' ","'Women' ",6810
2015 ,"'Y Combined arts' ","'20' ","'Men' ",995
2015 ,"'Y Combined arts' ","'20' ","'Women' ",2050
2015 ,"'Y Combined arts' ","'21 and over' ","'Men' ",2135
2015 ,"'Y Combined arts' ","'21 and over' ","'Women' ",3080
2015 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",485
2015 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",475
2015 ,"'Y Combined sciences' ","'18' ","'Men' ",10475
2015 ,"'Y Combined sciences' ","'18' ","'Women' ",10015
2015 ,"'Y Combined sciences' ","'19' ","'Men' ",4130
2015 ,"'Y Combined sciences' ","'19' ","'Women' ",3550
2015 ,"'Y Combined sciences' ","'20' ","'Men' ",1345
2015 ,"'Y Combined sciences' ","'20' ","'Women' ",1120
2015 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",2600
2015 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",2110
2015 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",510
2015 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",535
2015 ,"'Y Combined social sciences' ","'18' ","'Men' ",8490
2015 ,"'Y Combined social sciences' ","'18' ","'Women' ",9000
2015 ,"'Y Combined social sciences' ","'19' ","'Men' ",3835
2015 ,"'Y Combined social sciences' ","'19' ","'Women' ",3375
2015 ,"'Y Combined social sciences' ","'20' ","'Men' ",1245
2015 ,"'Y Combined social sciences' ","'20' ","'Women' ",1145
2015 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",1635
2015 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",1670
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",415
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",530
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",16870
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",19005
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",6860
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",6845
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",2665
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",2410
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",4575
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",4870
2015 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",290
2015 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",740
2015 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",10630
2015 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",19485
2015 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",3880
2015 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",7080
2015 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",1090
2015 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",2230
2015 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",2050
2015 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",3305
2015 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",625
2015 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",900
2015 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",10005
2015 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",11475
2015 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",3340
2015 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",3565
2015 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",1095
2015 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",965
2015 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1390
2015 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1260
2016 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",820
2016 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",1525
2016 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",16160
2016 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",24105
2016 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",4860
2016 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",7060
2016 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",1515
