"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_012_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6135
2013 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'RPA' ",10
2013 ,"'Z General, other combined and unknown' ","'England' ","'Firm choice' ",3530
2013 ,"'Z General, other combined and unknown' ","'England' ","'Insurance choice' ",255
2013 ,"'Z General, other combined and unknown' ","'England' ","'Other main scheme choice' ",90
2013 ,"'Z General, other combined and unknown' ","'England' ","'Extra' ",80
2013 ,"'Z General, other combined and unknown' ","'England' ","'Adjustment' ",20
2013 ,"'Z General, other combined and unknown' ","'England' ","'Main scheme Clearing' ",545
2013 ,"'Z General, other combined and unknown' ","'England' ","'Direct Clearing' ",180
2013 ,"'Z General, other combined and unknown' ","'England' ","'RPA' ",150
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Firm choice' ",80
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Insurance choice' ",5
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Other main scheme choice' ",5
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2013 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Direct Clearing' ",5
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Firm choice' ",305
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Insurance choice' ",15
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Main scheme Clearing' ",30
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'Direct Clearing' ",10
2013 ,"'Z General, other combined and unknown' ","'Scotland' ","'RPA' ",35
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Firm choice' ",185
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Insurance choice' ",15
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Other main scheme choice' ",15
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Extra' ",5
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Main scheme Clearing' ",35
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'Direct Clearing' ",10
2013 ,"'Z General, other combined and unknown' ","'Wales' ","'RPA' ",40
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",5860
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Insurance choice' ",65
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Other main scheme choice' ",15
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Extra' ",45
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Adjustment' ",5
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'Main scheme Clearing' ",360
2014 ,"'Group A Medicine and Dentistry' ","'England' ","'RPA' ",85
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Firm choice' ",375
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Insurance choice' ",10
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Extra' ",10
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2014 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Firm choice' ",565
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Extra' ",25
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Main scheme Clearing' ",40
2014 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'RPA' ",45
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Firm choice' ",310
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Extra' ",5
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Main scheme Clearing' ",15
2014 ,"'Group A Medicine and Dentistry' ","'Wales' ","'RPA' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Firm choice' ",30665
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Insurance choice' ",1725
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",1105
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Extra' ",1465
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Adjustment' ",60
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",4365
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",660
2014 ,"'Group B Subjects allied to Medicine' ","'England' ","'RPA' ",510
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",1520
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",120
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Extra' ",35
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",180
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",3955
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",145
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",150
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Extra' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",180
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",25
2014 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'RPA' ",55
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",1750
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",55
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",30
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Extra' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",225
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",50
2014 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'RPA' ",25
2014 ,"'Group C Biological Sciences' ","'England' ","'Firm choice' ",27185
2014 ,"'Group C Biological Sciences' ","'England' ","'Insurance choice' ",3420
2014 ,"'Group C Biological Sciences' ","'England' ","'Other main scheme choice' ",605
2014 ,"'Group C Biological Sciences' ","'England' ","'Extra' ",725
2014 ,"'Group C Biological Sciences' ","'England' ","'Adjustment' ",100
2014 ,"'Group C Biological Sciences' ","'England' ","'Main scheme Clearing' ",4500
2014 ,"'Group C Biological Sciences' ","'England' ","'Direct Clearing' ",1035
2014 ,"'Group C Biological Sciences' ","'England' ","'RPA' ",1045
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Firm choice' ",895
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Insurance choice' ",135
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",10
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Extra' ",15
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",70
2014 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Firm choice' ",2275
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Insurance choice' ",175
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Other main scheme choice' ",25
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Extra' ",20
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Main scheme Clearing' ",160
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'Direct Clearing' ",15
2014 ,"'Group C Biological Sciences' ","'Scotland' ","'RPA' ",35
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Firm choice' ",1635
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Insurance choice' ",140
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Other main scheme choice' ",40
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Extra' ",40
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Main scheme Clearing' ",170
2014 ,"'Group C Biological Sciences' ","'Wales' ","'Direct Clearing' ",55
2014 ,"'Group C Biological Sciences' ","'Wales' ","'RPA' ",75
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Firm choice' ",4060
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Insurance choice' ",180
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Other main scheme choice' ",155
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Extra' ",75
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Adjustment' ",5
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Main scheme Clearing' ",360
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Direct Clearing' ",255
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'RPA' ",175
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Firm choice' ",220
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Insurance choice' ",35
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Firm choice' ",270
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Insurance choice' ",10
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Other main scheme choice' ",10
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Main scheme Clearing' ",35
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Direct Clearing' ",15
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'RPA' ",20
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Firm choice' ",265
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Insurance choice' ",15
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Other main scheme choice' ",10
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Extra' ",5
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Main scheme Clearing' ",20
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'RPA' ",20
2014 ,"'Group F Physical Sciences' ","'England' ","'Firm choice' ",10935
2014 ,"'Group F Physical Sciences' ","'England' ","'Insurance choice' ",1995
2014 ,"'Group F Physical Sciences' ","'England' ","'Other main scheme choice' ",155
2014 ,"'Group F Physical Sciences' ","'England' ","'Extra' ",110
2014 ,"'Group F Physical Sciences' ","'England' ","'Adjustment' ",45
2014 ,"'Group F Physical Sciences' ","'England' ","'Main scheme Clearing' ",1710
2014 ,"'Group F Physical Sciences' ","'England' ","'Direct Clearing' ",215
2014 ,"'Group F Physical Sciences' ","'England' ","'RPA' ",140
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Firm choice' ",370
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Insurance choice' ",80
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Extra' ",10
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Adjustment' ",5
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",40
2014 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Firm choice' ",1120
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Insurance choice' ",110
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Extra' ",15
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Main scheme Clearing' ",35
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group F Physical Sciences' ","'Scotland' ","'RPA' ",10
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Firm choice' ",720
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Insurance choice' ",90
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Other main scheme choice' ",15
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Extra' ",15
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",75
2014 ,"'Group F Physical Sciences' ","'Wales' ","'Direct Clearing' ",10
2014 ,"'Group F Physical Sciences' ","'Wales' ","'RPA' ",20
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Firm choice' ",3965
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Insurance choice' ",1070
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Other main scheme choice' ",50
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Extra' ",40
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Adjustment' ",35
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Main scheme Clearing' ",780
2014 ,"'Group G Mathematical Sciences' ","'England' ","'Direct Clearing' ",135
2014 ,"'Group G Mathematical Sciences' ","'England' ","'RPA' ",50
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Firm choice' ",145
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Insurance choice' ",30
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Firm choice' ",375
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Insurance choice' ",25
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Extra' ",5
2014 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Main scheme Clearing' ",10
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Firm choice' ",235
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Insurance choice' ",40
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Extra' ",5
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Main scheme Clearing' ",30
2014 ,"'Group G Mathematical Sciences' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group H Engineering' ","'England' ","'Firm choice' ",11035
2014 ,"'Group H Engineering' ","'England' ","'Insurance choice' ",2170
2014 ,"'Group H Engineering' ","'England' ","'Other main scheme choice' ",410
2014 ,"'Group H Engineering' ","'England' ","'Extra' ",160
2014 ,"'Group H Engineering' ","'England' ","'Adjustment' ",40
2014 ,"'Group H Engineering' ","'England' ","'Main scheme Clearing' ",2480
2014 ,"'Group H Engineering' ","'England' ","'Direct Clearing' ",660
2014 ,"'Group H Engineering' ","'England' ","'RPA' ",975
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Firm choice' ",630
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Insurance choice' ",105
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Extra' ",5
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Main scheme Clearing' ",80
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'Direct Clearing' ",15
2014 ,"'Group H Engineering' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group H Engineering' ","'Scotland' ","'Firm choice' ",2130
2014 ,"'Group H Engineering' ","'Scotland' ","'Insurance choice' ",230
2014 ,"'Group H Engineering' ","'Scotland' ","'Other main scheme choice' ",30
2014 ,"'Group H Engineering' ","'Scotland' ","'Extra' ",30
2014 ,"'Group H Engineering' ","'Scotland' ","'Main scheme Clearing' ",105
2014 ,"'Group H Engineering' ","'Scotland' ","'Direct Clearing' ",15
2014 ,"'Group H Engineering' ","'Scotland' ","'RPA' ",55
2014 ,"'Group H Engineering' ","'Wales' ","'Firm choice' ",630
2014 ,"'Group H Engineering' ","'Wales' ","'Insurance choice' ",115
2014 ,"'Group H Engineering' ","'Wales' ","'Other main scheme choice' ",25
2014 ,"'Group H Engineering' ","'Wales' ","'Extra' ",5
2014 ,"'Group H Engineering' ","'Wales' ","'Main scheme Clearing' ",105
2014 ,"'Group H Engineering' ","'Wales' ","'Direct Clearing' ",50
2014 ,"'Group H Engineering' ","'Wales' ","'RPA' ",30
2014 ,"'Group I Computer Sciences' ","'England' ","'Firm choice' ",12080
2014 ,"'Group I Computer Sciences' ","'England' ","'Insurance choice' ",1235
2014 ,"'Group I Computer Sciences' ","'England' ","'Other main scheme choice' ",615
2014 ,"'Group I Computer Sciences' ","'England' ","'Extra' ",160
2014 ,"'Group I Computer Sciences' ","'England' ","'Adjustment' ",35
2014 ,"'Group I Computer Sciences' ","'England' ","'Main scheme Clearing' ",1660
2014 ,"'Group I Computer Sciences' ","'England' ","'Direct Clearing' ",850
2014 ,"'Group I Computer Sciences' ","'England' ","'RPA' ",825
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Firm choice' ",955
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Insurance choice' ",170
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",10
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Extra' ",10
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",50
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Firm choice' ",1250
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Insurance choice' ",100
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Other main scheme choice' ",25
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Extra' ",15
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Main scheme Clearing' ",50
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'Direct Clearing' ",10
2014 ,"'Group I Computer Sciences' ","'Scotland' ","'RPA' ",30
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Firm choice' ",625
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Insurance choice' ",65
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Other main scheme choice' ",20
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Extra' ",5
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Main scheme Clearing' ",50
2014 ,"'Group I Computer Sciences' ","'Wales' ","'Direct Clearing' ",40
2014 ,"'Group I Computer Sciences' ","'Wales' ","'RPA' ",50
2014 ,"'Group J Technologies' ","'England' ","'Firm choice' ",1395
2014 ,"'Group J Technologies' ","'England' ","'Insurance choice' ",90
2014 ,"'Group J Technologies' ","'England' ","'Other main scheme choice' ",60
2014 ,"'Group J Technologies' ","'England' ","'Extra' ",15
2014 ,"'Group J Technologies' ","'England' ","'Main scheme Clearing' ",140
2014 ,"'Group J Technologies' ","'England' ","'Direct Clearing' ",55
2014 ,"'Group J Technologies' ","'England' ","'RPA' ",65
2014 ,"'Group J Technologies' ","'Northern Ireland' ","'Firm choice' ",55
2014 ,"'Group J Technologies' ","'Northern Ireland' ","'Insurance choice' ",5
2014 ,"'Group J Technologies' ","'Scotland' ","'Firm choice' ",115
2014 ,"'Group J Technologies' ","'Scotland' ","'Insurance choice' ",5
2014 ,"'Group J Technologies' ","'Scotland' ","'Other main scheme choice' ",5
2014 ,"'Group J Technologies' ","'Scotland' ","'Main scheme Clearing' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'Firm choice' ",80
2014 ,"'Group J Technologies' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'Extra' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'Main scheme Clearing' ",10
2014 ,"'Group J Technologies' ","'Wales' ","'Direct Clearing' ",5
2014 ,"'Group J Technologies' ","'Wales' ","'RPA' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Firm choice' ",3440
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Insurance choice' ",335
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Other main scheme choice' ",170
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Extra' ",45
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Adjustment' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Main scheme Clearing' ",475
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'Direct Clearing' ",275
2014 ,"'Group K Architecture, Building and Planning' ","'England' ","'RPA' ",195
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Firm choice' ",290
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Insurance choice' ",25
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Main scheme Clearing' ",35
2014 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Firm choice' ",515
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Insurance choice' ",25
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Other main scheme choice' ",15
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Extra' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Main scheme Clearing' ",20
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Direct Clearing' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'RPA' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Firm choice' ",160
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Insurance choice' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Other main scheme choice' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Extra' ",5
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Main scheme Clearing' ",15
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Direct Clearing' ",15
2014 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'RPA' ",15
2014 ,"'Group L Social Studies' ","'England' ","'Firm choice' ",21765
2014 ,"'Group L Social Studies' ","'England' ","'Insurance choice' ",2520
2014 ,"'Group L Social Studies' ","'England' ","'Other main scheme choice' ",995
2014 ,"'Group L Social Studies' ","'England' ","'Extra' ",685
2014 ,"'Group L Social Studies' ","'England' ","'Adjustment' ",135
2014 ,"'Group L Social Studies' ","'England' ","'Main scheme Clearing' ",4090
2014 ,"'Group L Social Studies' ","'England' ","'Direct Clearing' ",1000
2014 ,"'Group L Social Studies' ","'England' ","'RPA' ",1405
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Firm choice' ",705
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Insurance choice' ",160
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Extra' ",25
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Adjustment' ",5
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Main scheme Clearing' ",155
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group L Social Studies' ","'Northern Ireland' ","'RPA' ",5
2014 ,"'Group L Social Studies' ","'Scotland' ","'Firm choice' ",1765
2014 ,"'Group L Social Studies' ","'Scotland' ","'Insurance choice' ",135
2014 ,"'Group L Social Studies' ","'Scotland' ","'Other main scheme choice' ",30
2014 ,"'Group L Social Studies' ","'Scotland' ","'Extra' ",40
2014 ,"'Group L Social Studies' ","'Scotland' ","'Main scheme Clearing' ",75
2014 ,"'Group L Social Studies' ","'Scotland' ","'Direct Clearing' ",15
2014 ,"'Group L Social Studies' ","'Scotland' ","'RPA' ",10
2014 ,"'Group L Social Studies' ","'Wales' ","'Firm choice' ",1380
2014 ,"'Group L Social Studies' ","'Wales' ","'Insurance choice' ",80
2014 ,"'Group L Social Studies' ","'Wales' ","'Other main scheme choice' ",60
2014 ,"'Group L Social Studies' ","'Wales' ","'Extra' ",40
2014 ,"'Group L Social Studies' ","'Wales' ","'Adjustment' ",5
2014 ,"'Group L Social Studies' ","'Wales' ","'Main scheme Clearing' ",150
2014 ,"'Group L Social Studies' ","'Wales' ","'Direct Clearing' ",60
2014 ,"'Group L Social Studies' ","'Wales' ","'RPA' ",180
2014 ,"'Group M Law' ","'England' ","'Firm choice' ",10260
2014 ,"'Group M Law' ","'England' ","'Insurance choice' ",1640
2014 ,"'Group M Law' ","'England' ","'Other main scheme choice' ",320
2014 ,"'Group M Law' ","'England' ","'Extra' ",210
2014 ,"'Group M Law' ","'England' ","'Adjustment' ",90
2014 ,"'Group M Law' ","'England' ","'Main scheme Clearing' ",2230
2014 ,"'Group M Law' ","'England' ","'Direct Clearing' ",610
2014 ,"'Group M Law' ","'England' ","'RPA' ",620
2014 ,"'Group M Law' ","'Northern Ireland' ","'Firm choice' ",490
2014 ,"'Group M Law' ","'Northern Ireland' ","'Insurance choice' ",65
2014 ,"'Group M Law' ","'Northern Ireland' ","'Other main scheme choice' ",5
2014 ,"'Group M Law' ","'Northern Ireland' ","'Extra' ",10
2014 ,"'Group M Law' ","'Northern Ireland' ","'Main scheme Clearing' ",30
2014 ,"'Group M Law' ","'Northern Ireland' ","'Direct Clearing' ",10
2014 ,"'Group M Law' ","'Scotland' ","'Firm choice' ",1085
2014 ,"'Group M Law' ","'Scotland' ","'Insurance choice' ",75
2014 ,"'Group M Law' ","'Scotland' ","'Other main scheme choice' ",25
2014 ,"'Group M Law' ","'Scotland' ","'Extra' ",10
2014 ,"'Group M Law' ","'Scotland' ","'Main scheme Clearing' ",35
2014 ,"'Group M Law' ","'Scotland' ","'Direct Clearing' ",25
2014 ,"'Group M Law' ","'Scotland' ","'RPA' ",10
