"Statistic:   Number of Acceptances"
"Variables:   Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_023_05.pdf"
 
Cycle Year,Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level),Number of Acceptances,
2010 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",50
2010 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2635
2010 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",140
2010 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",40
2010 ,"'Black' ","'17 and under' ","'Men' ","'England' ",25
2010 ,"'Black' ","'17 and under' ","'Men' ","'Scotland' ",5
2010 ,"'Black' ","'17 and under' ","'Women' ","'England' ",45
2010 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2010 ,"'Black' ","'18' ","'Men' ","'England' ",2905
2010 ,"'Black' ","'18' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Black' ","'18' ","'Men' ","'Scotland' ",20
2010 ,"'Black' ","'18' ","'Men' ","'Wales' ",15
2010 ,"'Black' ","'18' ","'Women' ","'England' ",4410
2010 ,"'Black' ","'18' ","'Women' ","'Scotland' ",35
2010 ,"'Black' ","'18' ","'Women' ","'Wales' ",20
2010 ,"'Black' ","'19' ","'Men' ","'England' ",2280
2010 ,"'Black' ","'19' ","'Men' ","'Scotland' ",10
2010 ,"'Black' ","'19' ","'Men' ","'Wales' ",15
2010 ,"'Black' ","'19' ","'Women' ","'England' ",2465
2010 ,"'Black' ","'19' ","'Women' ","'Scotland' ",15
2010 ,"'Black' ","'19' ","'Women' ","'Wales' ",25
2010 ,"'Black' ","'20' ","'Men' ","'England' ",1080
2010 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2010 ,"'Black' ","'20' ","'Men' ","'Wales' ",10
2010 ,"'Black' ","'20' ","'Women' ","'England' ",1195
2010 ,"'Black' ","'20' ","'Women' ","'Scotland' ",10
2010 ,"'Black' ","'20' ","'Women' ","'Wales' ",5
2010 ,"'Black' ","'21 and over' ","'Men' ","'England' ",3895
2010 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",105
2010 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",40
2010 ,"'Black' ","'21 and over' ","'Women' ","'England' ",6195
2010 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",115
2010 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",45
2010 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",25
2010 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",5
2010 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",40
2010 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",5
2010 ,"'Mixed' ","'17 and under' ","'Women' ","'Wales' ",5
2010 ,"'Mixed' ","'18' ","'Men' ","'England' ",2585
2010 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",25
2010 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",85
2010 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",65
2010 ,"'Mixed' ","'18' ","'Women' ","'England' ",3370
2010 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",30
2010 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",85
2010 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",95
2010 ,"'Mixed' ","'19' ","'Men' ","'England' ",1405
2010 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",15
2010 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",25
2010 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",30
2010 ,"'Mixed' ","'19' ","'Women' ","'England' ",1600
2010 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",10
2010 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",25
2010 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",40
2010 ,"'Mixed' ","'20' ","'Men' ","'England' ",520
2010 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",10
2010 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",15
2010 ,"'Mixed' ","'20' ","'Women' ","'England' ",580
2010 ,"'Mixed' ","'20' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",15
2010 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",10
2010 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",1005
2010 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",55
2010 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",25
2010 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1640
2010 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",75
2010 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",40
2010 ,"'White' ","'17 and under' ","'Men' ","'England' ",245
2010 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",15
2010 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",150
2010 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",10
2010 ,"'White' ","'17 and under' ","'Women' ","'England' ",385
2010 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",20
2010 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",305
2010 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",15
2010 ,"'White' ","'18' ","'Men' ","'England' ",64825
2010 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",3745
2010 ,"'White' ","'18' ","'Men' ","'Scotland' ",6110
2010 ,"'White' ","'18' ","'Men' ","'Wales' ",3985
2010 ,"'White' ","'18' ","'Women' ","'England' ",78580
2010 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",4830
2010 ,"'White' ","'18' ","'Women' ","'Scotland' ",8010
2010 ,"'White' ","'18' ","'Women' ","'Wales' ",5320
2010 ,"'White' ","'19' ","'Men' ","'England' ",24730
2010 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",835
2010 ,"'White' ","'19' ","'Men' ","'Scotland' ",1490
2010 ,"'White' ","'19' ","'Men' ","'Wales' ",1320
2010 ,"'White' ","'19' ","'Women' ","'England' ",28735
2010 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",915
2010 ,"'White' ","'19' ","'Women' ","'Scotland' ",1930
2010 ,"'White' ","'19' ","'Women' ","'Wales' ",1640
2010 ,"'White' ","'20' ","'Men' ","'England' ",7935
2010 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",405
2010 ,"'White' ","'20' ","'Men' ","'Scotland' ",860
2010 ,"'White' ","'20' ","'Men' ","'Wales' ",475
2010 ,"'White' ","'20' ","'Women' ","'England' ",8870
2010 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",365
2010 ,"'White' ","'20' ","'Women' ","'Scotland' ",1125
2010 ,"'White' ","'20' ","'Women' ","'Wales' ",460
2010 ,"'White' ","'21 and over' ","'Men' ","'England' ",18015
2010 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",890
2010 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",2900
2010 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1225
2010 ,"'White' ","'21 and over' ","'Women' ","'England' ",30820
2010 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1065
2010 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4420
2010 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",1870
2010 ,"'Other' ","'17 and under' ","'Men' ","'England' ",20
2010 ,"'Other' ","'17 and under' ","'Women' ","'England' ",10
2010 ,"'Other' ","'18' ","'Men' ","'England' ",660
2010 ,"'Other' ","'18' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Other' ","'18' ","'Men' ","'Scotland' ",10
2010 ,"'Other' ","'18' ","'Men' ","'Wales' ",10
2010 ,"'Other' ","'18' ","'Women' ","'England' ",1005
2010 ,"'Other' ","'18' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Other' ","'18' ","'Women' ","'Scotland' ",10
2010 ,"'Other' ","'18' ","'Women' ","'Wales' ",25
2010 ,"'Other' ","'19' ","'Men' ","'England' ",420
2010 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2010 ,"'Other' ","'19' ","'Women' ","'England' ",515
2010 ,"'Other' ","'19' ","'Women' ","'Scotland' ",5
2010 ,"'Other' ","'19' ","'Women' ","'Wales' ",5
2010 ,"'Other' ","'20' ","'Men' ","'England' ",170
2010 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2010 ,"'Other' ","'20' ","'Women' ","'England' ",160
2010 ,"'Other' ","'20' ","'Women' ","'Scotland' ",5
2010 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2010 ,"'Other' ","'21 and over' ","'Men' ","'England' ",420
2010 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",15
2010 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",10
2010 ,"'Other' ","'21 and over' ","'Women' ","'England' ",520
2010 ,"'Other' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",20
2010 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",10
2010 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",5
2010 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",10
2010 ,"'Unknown' ","'18' ","'Men' ","'England' ",590
2010 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",15
2010 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",25
2010 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",20
2010 ,"'Unknown' ","'18' ","'Women' ","'England' ",510
2010 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",25
2010 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",5
2010 ,"'Unknown' ","'19' ","'Men' ","'England' ",325
2010 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",5
2010 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",10
2010 ,"'Unknown' ","'19' ","'Women' ","'England' ",295
2010 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",5
2010 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",5
2010 ,"'Unknown' ","'20' ","'Men' ","'England' ",140
2010 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",5
2010 ,"'Unknown' ","'20' ","'Men' ","'Wales' ",5
2010 ,"'Unknown' ","'20' ","'Women' ","'England' ",95
2010 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",5
2010 ,"'Unknown' ","'20' ","'Women' ","'Wales' ",5
2010 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",425
2010 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2010 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",45
2010 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",20
2010 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",390
2010 ,"'Unknown' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",15
2010 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",10
2011 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",45
2011 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",15
2011 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",50
2011 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",5
2011 ,"'Asian' ","'17 and under' ","'Women' ","'Wales' ",5
2011 ,"'Asian' ","'18' ","'Men' ","'England' ",9115
2011 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",40
2011 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",220
2011 ,"'Asian' ","'18' ","'Men' ","'Wales' ",125
2011 ,"'Asian' ","'18' ","'Women' ","'England' ",10720
2011 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",30
2011 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",235
2011 ,"'Asian' ","'18' ","'Women' ","'Wales' ",120
2011 ,"'Asian' ","'19' ","'Men' ","'England' ",5740
2011 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",15
2011 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",85
2011 ,"'Asian' ","'19' ","'Men' ","'Wales' ",75
2011 ,"'Asian' ","'19' ","'Women' ","'England' ",5190
2011 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",15
2011 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",80
2011 ,"'Asian' ","'19' ","'Women' ","'Wales' ",65
2011 ,"'Asian' ","'20' ","'Men' ","'England' ",1865
2011 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",65
2011 ,"'Asian' ","'20' ","'Men' ","'Wales' ",35
2011 ,"'Asian' ","'20' ","'Women' ","'England' ",1460
2011 ,"'Asian' ","'20' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",50
2011 ,"'Asian' ","'20' ","'Women' ","'Wales' ",25
2011 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2660
2011 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",15
2011 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",150
2011 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",55
2011 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2750
2011 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2011 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",160
2011 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",45
2011 ,"'Black' ","'17 and under' ","'Men' ","'England' ",30
2011 ,"'Black' ","'17 and under' ","'Men' ","'Scotland' ",5
2011 ,"'Black' ","'17 and under' ","'Women' ","'England' ",40
2011 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2011 ,"'Black' ","'18' ","'Men' ","'England' ",3310
2011 ,"'Black' ","'18' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Black' ","'18' ","'Men' ","'Scotland' ",15
2011 ,"'Black' ","'18' ","'Men' ","'Wales' ",20
2011 ,"'Black' ","'18' ","'Women' ","'England' ",5035
2011 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Black' ","'18' ","'Women' ","'Scotland' ",35
2011 ,"'Black' ","'18' ","'Women' ","'Wales' ",20
2011 ,"'Black' ","'19' ","'Men' ","'England' ",2520
2011 ,"'Black' ","'19' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Black' ","'19' ","'Men' ","'Scotland' ",10
2011 ,"'Black' ","'19' ","'Men' ","'Wales' ",25
2011 ,"'Black' ","'19' ","'Women' ","'England' ",2795
2011 ,"'Black' ","'19' ","'Women' ","'Scotland' ",15
2011 ,"'Black' ","'19' ","'Women' ","'Wales' ",20
2011 ,"'Black' ","'20' ","'Men' ","'England' ",1155
2011 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2011 ,"'Black' ","'20' ","'Men' ","'Wales' ",10
2011 ,"'Black' ","'20' ","'Women' ","'England' ",1280
2011 ,"'Black' ","'20' ","'Women' ","'Scotland' ",10
2011 ,"'Black' ","'20' ","'Women' ","'Wales' ",15
2011 ,"'Black' ","'21 and over' ","'Men' ","'England' ",4150
2011 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",95
2011 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",60
2011 ,"'Black' ","'21 and over' ","'Women' ","'England' ",6430
2011 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",120
2011 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",60
2011 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",20
2011 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",25
2011 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",10
2011 ,"'Mixed' ","'18' ","'Men' ","'England' ",2960
2011 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",25
2011 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",105
2011 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",90
2011 ,"'Mixed' ","'18' ","'Women' ","'England' ",3810
2011 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",35
2011 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",120
2011 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",100
2011 ,"'Mixed' ","'19' ","'Men' ","'England' ",1485
2011 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2011 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",30
2011 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",25
2011 ,"'Mixed' ","'19' ","'Women' ","'England' ",1690
2011 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",40
2011 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",45
2011 ,"'Mixed' ","'20' ","'Men' ","'England' ",605
2011 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",15
2011 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",15
2011 ,"'Mixed' ","'20' ","'Women' ","'England' ",630
2011 ,"'Mixed' ","'20' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",10
2011 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",15
2011 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",1080
2011 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2011 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",55
2011 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",25
2011 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1695
2011 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",70
2011 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",50
2011 ,"'White' ","'17 and under' ","'Men' ","'England' ",250
2011 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",10
2011 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",175
2011 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",5
2011 ,"'White' ","'17 and under' ","'Women' ","'England' ",330
2011 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",20
2011 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",265
2011 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",20
2011 ,"'White' ","'18' ","'Men' ","'England' ",66315
2011 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",3725
2011 ,"'White' ","'18' ","'Men' ","'Scotland' ",5745
2011 ,"'White' ","'18' ","'Men' ","'Wales' ",3815
2011 ,"'White' ","'18' ","'Women' ","'England' ",80055
2011 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",4695
2011 ,"'White' ","'18' ","'Women' ","'Scotland' ",7505
2011 ,"'White' ","'18' ","'Women' ","'Wales' ",5090
2011 ,"'White' ","'19' ","'Men' ","'England' ",25700
2011 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",985
2011 ,"'White' ","'19' ","'Men' ","'Scotland' ",1505
2011 ,"'White' ","'19' ","'Men' ","'Wales' ",1375
2011 ,"'White' ","'19' ","'Women' ","'England' ",29785
2011 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",1135
2011 ,"'White' ","'19' ","'Women' ","'Scotland' ",1985
2011 ,"'White' ","'19' ","'Women' ","'Wales' ",1725
2011 ,"'White' ","'20' ","'Men' ","'England' ",8330
2011 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",450
2011 ,"'White' ","'20' ","'Men' ","'Scotland' ",840
2011 ,"'White' ","'20' ","'Men' ","'Wales' ",470
2011 ,"'White' ","'20' ","'Women' ","'England' ",9010
2011 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",405
2011 ,"'White' ","'20' ","'Women' ","'Scotland' ",1230
2011 ,"'White' ","'20' ","'Women' ","'Wales' ",585
2011 ,"'White' ","'21 and over' ","'Men' ","'England' ",17620
2011 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",920
2011 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",2820
2011 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1165
2011 ,"'White' ","'21 and over' ","'Women' ","'England' ",29140
2011 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1030
2011 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4335
2011 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",1925
2011 ,"'Other' ","'17 and under' ","'Men' ","'England' ",5
2011 ,"'Other' ","'17 and under' ","'Women' ","'England' ",15
2011 ,"'Other' ","'18' ","'Men' ","'England' ",805
2011 ,"'Other' ","'18' ","'Men' ","'Scotland' ",15
2011 ,"'Other' ","'18' ","'Men' ","'Wales' ",20
2011 ,"'Other' ","'18' ","'Women' ","'England' ",1040
2011 ,"'Other' ","'18' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Other' ","'18' ","'Women' ","'Scotland' ",20
2011 ,"'Other' ","'18' ","'Women' ","'Wales' ",10
2011 ,"'Other' ","'19' ","'Men' ","'England' ",450
2011 ,"'Other' ","'19' ","'Men' ","'Scotland' ",5
2011 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2011 ,"'Other' ","'19' ","'Women' ","'England' ",520
2011 ,"'Other' ","'19' ","'Women' ","'Scotland' ",5
2011 ,"'Other' ","'19' ","'Women' ","'Wales' ",5
2011 ,"'Other' ","'20' ","'Men' ","'England' ",205
2011 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2011 ,"'Other' ","'20' ","'Women' ","'England' ",220
2011 ,"'Other' ","'20' ","'Women' ","'Scotland' ",10
2011 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2011 ,"'Other' ","'21 and over' ","'Men' ","'England' ",460
2011 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",15
2011 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",10
2011 ,"'Other' ","'21 and over' ","'Women' ","'England' ",490
2011 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",5
2011 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",10
2011 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",10
2011 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",5
2011 ,"'Unknown' ","'18' ","'Men' ","'England' ",540
2011 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",10
2011 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",20
2011 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",25
2011 ,"'Unknown' ","'18' ","'Women' ","'England' ",475
2011 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",5
2011 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",20
2011 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",15
2011 ,"'Unknown' ","'19' ","'Men' ","'England' ",330
2011 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",10
2011 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",10
2011 ,"'Unknown' ","'19' ","'Women' ","'England' ",290
2011 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",10
2011 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",5
2011 ,"'Unknown' ","'20' ","'Men' ","'England' ",120
2011 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",5
2011 ,"'Unknown' ","'20' ","'Women' ","'England' ",115
2011 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",5
2011 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",420
2011 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2011 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",35
2011 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",15
2011 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",410
2011 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",25
2011 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",10
2012 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",60
2012 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",10
2012 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",60
2012 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",10
2012 ,"'Asian' ","'18' ","'Men' ","'England' ",9055
2012 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",30
2012 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",240
2012 ,"'Asian' ","'18' ","'Men' ","'Wales' ",120
2012 ,"'Asian' ","'18' ","'Women' ","'England' ",10620
2012 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",35
2012 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",300
2012 ,"'Asian' ","'18' ","'Women' ","'Wales' ",155
2012 ,"'Asian' ","'19' ","'Men' ","'England' ",5220
2012 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",25
2012 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",85
2012 ,"'Asian' ","'19' ","'Men' ","'Wales' ",75
2012 ,"'Asian' ","'19' ","'Women' ","'England' ",4975
2012 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",10
2012 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",95
2012 ,"'Asian' ","'19' ","'Women' ","'Wales' ",100
2012 ,"'Asian' ","'20' ","'Men' ","'England' ",1710
2012 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",5
2012 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",50
2012 ,"'Asian' ","'20' ","'Men' ","'Wales' ",30
2012 ,"'Asian' ","'20' ","'Women' ","'England' ",1430
2012 ,"'Asian' ","'20' ","'Women' ","'Northern Ireland' ",10
2012 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",55
2012 ,"'Asian' ","'20' ","'Women' ","'Wales' ",30
2012 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2300
2012 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",15
2012 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",130
2012 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",65
2012 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2525
2012 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2012 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",150
