"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Academy' ","'Firm choice' ",1240
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Independent' ","'Main scheme Clearing' ",25
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Sixth form college' ","'Firm choice' ",290
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Sixth form college' ","'Insurance choice' ",30
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Sixth form college' ","'Extra' ",10
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Sixth form college' ","'Main scheme Clearing' ",45
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'State' ","'Firm choice' ",515
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'State' ","'Insurance choice' ",50
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'State' ","'Extra' ",10
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'State' ","'Main scheme Clearing' ",60
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'Firm choice' ",95
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'Insurance choice' ",10
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'Extra' ",5
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'Main scheme Clearing' ",20
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'Direct Clearing' ",10
2014 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ","'RPA' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Firm choice' ",485
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Insurance choice' ",115
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Extra' ",20
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Adjustment' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Main scheme Clearing' ",185
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Academy' ","'Direct Clearing' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Further education' ","'Firm choice' ",100
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Further education' ","'Insurance choice' ",10
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Further education' ","'Extra' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Further education' ","'Main scheme Clearing' ",40
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Grammar' ","'Firm choice' ",115
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Grammar' ","'Insurance choice' ",20
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Grammar' ","'Main scheme Clearing' ",30
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Independent' ","'Firm choice' ",165
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Independent' ","'Insurance choice' ",35
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Independent' ","'Extra' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Independent' ","'Main scheme Clearing' ",70
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Firm choice' ",375
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Insurance choice' ",70
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Extra' ",20
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Adjustment' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Main scheme Clearing' ",125
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ","'Firm choice' ",565
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ","'Insurance choice' ",100
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ","'Extra' ",15
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ","'Adjustment' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'State' ","'Main scheme Clearing' ",150
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Firm choice' ",125
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Insurance choice' ",5
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Other main scheme choice' ",10
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Extra' ",10
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Main scheme Clearing' ",35
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'Direct Clearing' ",25
2014 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ","'RPA' ",5
2014 ,"'B3 - Complementary Medicine' ","'Academy' ","'Firm choice' ",45
2014 ,"'B3 - Complementary Medicine' ","'Academy' ","'Extra' ",5
2014 ,"'B3 - Complementary Medicine' ","'Academy' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'Further education' ","'Firm choice' ",35
2014 ,"'B3 - Complementary Medicine' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'Independent' ","'Firm choice' ",10
2014 ,"'B3 - Complementary Medicine' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'Sixth form college' ","'Firm choice' ",35
2014 ,"'B3 - Complementary Medicine' ","'Sixth form college' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'State' ","'Firm choice' ",20
2014 ,"'B3 - Complementary Medicine' ","'State' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'Other' ","'Firm choice' ",45
2014 ,"'B3 - Complementary Medicine' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'B3 - Complementary Medicine' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'B3 - Complementary Medicine' ","'Other' ","'Direct Clearing' ",10
2014 ,"'B3 - Complementary Medicine' ","'Other' ","'RPA' ",15
2014 ,"'B4 - Nutrition' ","'Academy' ","'Firm choice' ",95
2014 ,"'B4 - Nutrition' ","'Academy' ","'Insurance choice' ",15
2014 ,"'B4 - Nutrition' ","'Academy' ","'Extra' ",5
2014 ,"'B4 - Nutrition' ","'Academy' ","'Main scheme Clearing' ",25
2014 ,"'B4 - Nutrition' ","'Further education' ","'Firm choice' ",35
2014 ,"'B4 - Nutrition' ","'Further education' ","'Extra' ",5
2014 ,"'B4 - Nutrition' ","'Further education' ","'Main scheme Clearing' ",10
2014 ,"'B4 - Nutrition' ","'Grammar' ","'Firm choice' ",30
2014 ,"'B4 - Nutrition' ","'Grammar' ","'Insurance choice' ",5
2014 ,"'B4 - Nutrition' ","'Independent' ","'Firm choice' ",20
2014 ,"'B4 - Nutrition' ","'Independent' ","'Insurance choice' ",5
2014 ,"'B4 - Nutrition' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'B4 - Nutrition' ","'Sixth form college' ","'Firm choice' ",65
2014 ,"'B4 - Nutrition' ","'Sixth form college' ","'Insurance choice' ",10
2014 ,"'B4 - Nutrition' ","'Sixth form college' ","'Extra' ",15
2014 ,"'B4 - Nutrition' ","'Sixth form college' ","'Main scheme Clearing' ",10
2014 ,"'B4 - Nutrition' ","'State' ","'Firm choice' ",85
2014 ,"'B4 - Nutrition' ","'State' ","'Insurance choice' ",15
2014 ,"'B4 - Nutrition' ","'State' ","'Extra' ",5
2014 ,"'B4 - Nutrition' ","'State' ","'Main scheme Clearing' ",20
2014 ,"'B4 - Nutrition' ","'Other' ","'Firm choice' ",35
2014 ,"'B4 - Nutrition' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'B4 - Nutrition' ","'Other' ","'Direct Clearing' ",5
2014 ,"'B4 - Nutrition' ","'Other' ","'RPA' ",5
2014 ,"'B5 - Ophthalmics' ","'Academy' ","'Firm choice' ",120
2014 ,"'B5 - Ophthalmics' ","'Academy' ","'Insurance choice' ",20
2014 ,"'B5 - Ophthalmics' ","'Academy' ","'Extra' ",10
2014 ,"'B5 - Ophthalmics' ","'Academy' ","'Main scheme Clearing' ",35
2014 ,"'B5 - Ophthalmics' ","'Further education' ","'Firm choice' ",30
2014 ,"'B5 - Ophthalmics' ","'Further education' ","'Insurance choice' ",5
2014 ,"'B5 - Ophthalmics' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'B5 - Ophthalmics' ","'Grammar' ","'Firm choice' ",35
2014 ,"'B5 - Ophthalmics' ","'Grammar' ","'Extra' ",5
2014 ,"'B5 - Ophthalmics' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'B5 - Ophthalmics' ","'Independent' ","'Firm choice' ",30
2014 ,"'B5 - Ophthalmics' ","'Independent' ","'Insurance choice' ",10
2014 ,"'B5 - Ophthalmics' ","'Independent' ","'Extra' ",5
2014 ,"'B5 - Ophthalmics' ","'Independent' ","'Main scheme Clearing' ",10
2014 ,"'B5 - Ophthalmics' ","'Sixth form college' ","'Firm choice' ",115
2014 ,"'B5 - Ophthalmics' ","'Sixth form college' ","'Insurance choice' ",15
2014 ,"'B5 - Ophthalmics' ","'Sixth form college' ","'Extra' ",5
2014 ,"'B5 - Ophthalmics' ","'Sixth form college' ","'Main scheme Clearing' ",20
2014 ,"'B5 - Ophthalmics' ","'State' ","'Firm choice' ",145
2014 ,"'B5 - Ophthalmics' ","'State' ","'Insurance choice' ",30
2014 ,"'B5 - Ophthalmics' ","'State' ","'Extra' ",5
2014 ,"'B5 - Ophthalmics' ","'State' ","'Main scheme Clearing' ",25
2014 ,"'B5 - Ophthalmics' ","'Other' ","'Firm choice' ",30
2014 ,"'B5 - Ophthalmics' ","'Other' ","'Insurance choice' ",5
2014 ,"'B5 - Ophthalmics' ","'Other' ","'Extra' ",5
2014 ,"'B5 - Ophthalmics' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'B5 - Ophthalmics' ","'Other' ","'Direct Clearing' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Academy' ","'Firm choice' ",80
2014 ,"'B6 - Aural and Oral Sciences' ","'Academy' ","'Insurance choice' ",10
2014 ,"'B6 - Aural and Oral Sciences' ","'Academy' ","'Main scheme Clearing' ",10
2014 ,"'B6 - Aural and Oral Sciences' ","'Further education' ","'Firm choice' ",30
2014 ,"'B6 - Aural and Oral Sciences' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Grammar' ","'Firm choice' ",30
2014 ,"'B6 - Aural and Oral Sciences' ","'Grammar' ","'Insurance choice' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Independent' ","'Firm choice' ",15
2014 ,"'B6 - Aural and Oral Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Sixth form college' ","'Firm choice' ",65
2014 ,"'B6 - Aural and Oral Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Sixth form college' ","'Extra' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",5
2014 ,"'B6 - Aural and Oral Sciences' ","'State' ","'Firm choice' ",70
2014 ,"'B6 - Aural and Oral Sciences' ","'State' ","'Insurance choice' ",10
2014 ,"'B6 - Aural and Oral Sciences' ","'State' ","'Main scheme Clearing' ",10
2014 ,"'B6 - Aural and Oral Sciences' ","'Other' ","'Firm choice' ",20
2014 ,"'B6 - Aural and Oral Sciences' ","'Other' ","'Insurance choice' ",5
2014 ,"'B7 - Nursing' ","'Academy' ","'Firm choice' ",1165
2014 ,"'B7 - Nursing' ","'Academy' ","'Insurance choice' ",95
2014 ,"'B7 - Nursing' ","'Academy' ","'Other main scheme choice' ",5
2014 ,"'B7 - Nursing' ","'Academy' ","'Extra' ",50
2014 ,"'B7 - Nursing' ","'Academy' ","'Main scheme Clearing' ",140
2014 ,"'B7 - Nursing' ","'Further education' ","'Firm choice' ",1370
2014 ,"'B7 - Nursing' ","'Further education' ","'Insurance choice' ",20
2014 ,"'B7 - Nursing' ","'Further education' ","'Other main scheme choice' ",20
2014 ,"'B7 - Nursing' ","'Further education' ","'Extra' ",80
2014 ,"'B7 - Nursing' ","'Further education' ","'Main scheme Clearing' ",85
2014 ,"'B7 - Nursing' ","'Grammar' ","'Firm choice' ",195
2014 ,"'B7 - Nursing' ","'Grammar' ","'Insurance choice' ",20
2014 ,"'B7 - Nursing' ","'Grammar' ","'Main scheme Clearing' ",30
2014 ,"'B7 - Nursing' ","'Independent' ","'Firm choice' ",135
2014 ,"'B7 - Nursing' ","'Independent' ","'Insurance choice' ",15
2014 ,"'B7 - Nursing' ","'Independent' ","'Main scheme Clearing' ",15
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Firm choice' ",1450
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Insurance choice' ",65
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Other main scheme choice' ",5
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Extra' ",65
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Main scheme Clearing' ",120
2014 ,"'B7 - Nursing' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'B7 - Nursing' ","'State' ","'Firm choice' ",1580
2014 ,"'B7 - Nursing' ","'State' ","'Insurance choice' ",115
2014 ,"'B7 - Nursing' ","'State' ","'Other main scheme choice' ",10
2014 ,"'B7 - Nursing' ","'State' ","'Extra' ",75
2014 ,"'B7 - Nursing' ","'State' ","'Main scheme Clearing' ",150
2014 ,"'B7 - Nursing' ","'Other' ","'Firm choice' ",950
2014 ,"'B7 - Nursing' ","'Other' ","'Insurance choice' ",10
2014 ,"'B7 - Nursing' ","'Other' ","'Other main scheme choice' ",35
2014 ,"'B7 - Nursing' ","'Other' ","'Extra' ",40
2014 ,"'B7 - Nursing' ","'Other' ","'Main scheme Clearing' ",70
2014 ,"'B7 - Nursing' ","'Other' ","'Direct Clearing' ",20
2014 ,"'B7 - Nursing' ","'Other' ","'RPA' ",15
2014 ,"'B8 - Medical Technology' ","'Academy' ","'Firm choice' ",150
2014 ,"'B8 - Medical Technology' ","'Academy' ","'Insurance choice' ",20
2014 ,"'B8 - Medical Technology' ","'Academy' ","'Main scheme Clearing' ",20
2014 ,"'B8 - Medical Technology' ","'Further education' ","'Firm choice' ",85
2014 ,"'B8 - Medical Technology' ","'Further education' ","'Insurance choice' ",5
2014 ,"'B8 - Medical Technology' ","'Further education' ","'Extra' ",5
2014 ,"'B8 - Medical Technology' ","'Further education' ","'Main scheme Clearing' ",10
2014 ,"'B8 - Medical Technology' ","'Grammar' ","'Firm choice' ",60
2014 ,"'B8 - Medical Technology' ","'Grammar' ","'Insurance choice' ",5
2014 ,"'B8 - Medical Technology' ","'Independent' ","'Firm choice' ",25
2014 ,"'B8 - Medical Technology' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'B8 - Medical Technology' ","'Sixth form college' ","'Firm choice' ",135
2014 ,"'B8 - Medical Technology' ","'Sixth form college' ","'Insurance choice' ",10
2014 ,"'B8 - Medical Technology' ","'Sixth form college' ","'Extra' ",5
2014 ,"'B8 - Medical Technology' ","'Sixth form college' ","'Main scheme Clearing' ",30
2014 ,"'B8 - Medical Technology' ","'State' ","'Firm choice' ",225
2014 ,"'B8 - Medical Technology' ","'State' ","'Insurance choice' ",20
2014 ,"'B8 - Medical Technology' ","'State' ","'Main scheme Clearing' ",25
2014 ,"'B8 - Medical Technology' ","'Other' ","'Firm choice' ",55
2014 ,"'B8 - Medical Technology' ","'Other' ","'Insurance choice' ",5
2014 ,"'B8 - Medical Technology' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'B8 - Medical Technology' ","'Other' ","'Extra' ",5
2014 ,"'B8 - Medical Technology' ","'Other' ","'Main scheme Clearing' ",15
2014 ,"'B8 - Medical Technology' ","'Other' ","'Direct Clearing' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Firm choice' ",835
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Insurance choice' ",210
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Other main scheme choice' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Extra' ",45
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Adjustment' ",10
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Main scheme Clearing' ",320
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Academy' ","'Direct Clearing' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Further education' ","'Firm choice' ",375
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Further education' ","'Insurance choice' ",40
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Further education' ","'Extra' ",20
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Further education' ","'Main scheme Clearing' ",80
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Grammar' ","'Firm choice' ",195
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Grammar' ","'Insurance choice' ",45
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Grammar' ","'Main scheme Clearing' ",30
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ","'Firm choice' ",230
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ","'Insurance choice' ",40
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ","'Extra' ",10
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ","'Adjustment' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Independent' ","'Main scheme Clearing' ",75
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ","'Firm choice' ",575
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ","'Insurance choice' ",80
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ","'Other main scheme choice' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ","'Extra' ",45
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Sixth form college' ","'Main scheme Clearing' ",200
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ","'Firm choice' ",760
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ","'Insurance choice' ",135
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ","'Extra' ",35
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ","'Adjustment' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'State' ","'Main scheme Clearing' ",225
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Firm choice' ",280
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Insurance choice' ",5
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Other main scheme choice' ",15
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Extra' ",10
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Main scheme Clearing' ",60
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'Direct Clearing' ",20
2014 ,"'B9 - Others in Subjects allied to Medicine' ","'Other' ","'RPA' ",30
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Academy' ","'Firm choice' ",15
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Academy' ","'Insurance choice' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Academy' ","'Main scheme Clearing' ",20
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Further education' ","'Firm choice' ",15
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Independent' ","'Firm choice' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Sixth form college' ","'Firm choice' ",30
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Sixth form college' ","'Main scheme Clearing' ",10
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'State' ","'Firm choice' ",20
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'State' ","'Insurance choice' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'State' ","'Main scheme Clearing' ",15
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Other' ","'Firm choice' ",10
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Other' ","'Direct Clearing' ",5
2014 ,"'BB - Combinations within Subjects allied to Medicine' ","'Other' ","'RPA' ",5
2014 ,"'C1 - Biology' ","'Academy' ","'Firm choice' ",920
2014 ,"'C1 - Biology' ","'Academy' ","'Insurance choice' ",210
2014 ,"'C1 - Biology' ","'Academy' ","'Extra' ",15
2014 ,"'C1 - Biology' ","'Academy' ","'Adjustment' ",5
2014 ,"'C1 - Biology' ","'Academy' ","'Main scheme Clearing' ",215
2014 ,"'C1 - Biology' ","'Further education' ","'Firm choice' ",260
2014 ,"'C1 - Biology' ","'Further education' ","'Insurance choice' ",35
2014 ,"'C1 - Biology' ","'Further education' ","'Extra' ",10
2014 ,"'C1 - Biology' ","'Further education' ","'Main scheme Clearing' ",55
2014 ,"'C1 - Biology' ","'Further education' ","'Direct Clearing' ",5
2014 ,"'C1 - Biology' ","'Grammar' ","'Firm choice' ",105
2014 ,"'C1 - Biology' ","'Grammar' ","'Insurance choice' ",25
2014 ,"'C1 - Biology' ","'Grammar' ","'Main scheme Clearing' ",20
2014 ,"'C1 - Biology' ","'Independent' ","'Firm choice' ",400
2014 ,"'C1 - Biology' ","'Independent' ","'Insurance choice' ",60
2014 ,"'C1 - Biology' ","'Independent' ","'Extra' ",5
2014 ,"'C1 - Biology' ","'Independent' ","'Adjustment' ",5
2014 ,"'C1 - Biology' ","'Independent' ","'Main scheme Clearing' ",80
2014 ,"'C1 - Biology' ","'Independent' ","'Direct Clearing' ",5
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Firm choice' ",570
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Insurance choice' ",95
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Other main scheme choice' ",5
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Extra' ",10
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Adjustment' ",5
2014 ,"'C1 - Biology' ","'Sixth form college' ","'Main scheme Clearing' ",150
2014 ,"'C1 - Biology' ","'State' ","'Firm choice' ",790
2014 ,"'C1 - Biology' ","'State' ","'Insurance choice' ",155
2014 ,"'C1 - Biology' ","'State' ","'Other main scheme choice' ",5
2014 ,"'C1 - Biology' ","'State' ","'Extra' ",20
2014 ,"'C1 - Biology' ","'State' ","'Main scheme Clearing' ",185
2014 ,"'C1 - Biology' ","'Other' ","'Firm choice' ",190
2014 ,"'C1 - Biology' ","'Other' ","'Insurance choice' ",20
2014 ,"'C1 - Biology' ","'Other' ","'Other main scheme choice' ",20
2014 ,"'C1 - Biology' ","'Other' ","'Extra' ",5
2014 ,"'C1 - Biology' ","'Other' ","'Main scheme Clearing' ",40
2014 ,"'C1 - Biology' ","'Other' ","'Direct Clearing' ",25
2014 ,"'C1 - Biology' ","'Other' ","'RPA' ",30
2014 ,"'C2 - Botany' ","'Academy' ","'Firm choice' ",5
2014 ,"'C2 - Botany' ","'Sixth form college' ","'Firm choice' ",5
2014 ,"'C2 - Botany' ","'State' ","'Firm choice' ",5
2014 ,"'C3 - Zoology' ","'Academy' ","'Firm choice' ",255
2014 ,"'C3 - Zoology' ","'Academy' ","'Insurance choice' ",50
2014 ,"'C3 - Zoology' ","'Academy' ","'Adjustment' ",5
2014 ,"'C3 - Zoology' ","'Academy' ","'Main scheme Clearing' ",40
2014 ,"'C3 - Zoology' ","'Further education' ","'Firm choice' ",170
2014 ,"'C3 - Zoology' ","'Further education' ","'Insurance choice' ",10
2014 ,"'C3 - Zoology' ","'Further education' ","'Extra' ",5
2014 ,"'C3 - Zoology' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'C3 - Zoology' ","'Further education' ","'Direct Clearing' ",5
2014 ,"'C3 - Zoology' ","'Grammar' ","'Firm choice' ",45
2014 ,"'C3 - Zoology' ","'Grammar' ","'Insurance choice' ",10
2014 ,"'C3 - Zoology' ","'Grammar' ","'Main scheme Clearing' ",5
2014 ,"'C3 - Zoology' ","'Independent' ","'Firm choice' ",115
2014 ,"'C3 - Zoology' ","'Independent' ","'Insurance choice' ",20
2014 ,"'C3 - Zoology' ","'Independent' ","'Main scheme Clearing' ",15
2014 ,"'C3 - Zoology' ","'Sixth form college' ","'Firm choice' ",215
2014 ,"'C3 - Zoology' ","'Sixth form college' ","'Insurance choice' ",30
2014 ,"'C3 - Zoology' ","'Sixth form college' ","'Main scheme Clearing' ",20
2014 ,"'C3 - Zoology' ","'Sixth form college' ","'Direct Clearing' ",5
2014 ,"'C3 - Zoology' ","'State' ","'Firm choice' ",280
2014 ,"'C3 - Zoology' ","'State' ","'Insurance choice' ",35
2014 ,"'C3 - Zoology' ","'State' ","'Main scheme Clearing' ",15
2014 ,"'C3 - Zoology' ","'Other' ","'Firm choice' ",100
2014 ,"'C3 - Zoology' ","'Other' ","'Insurance choice' ",5
2014 ,"'C3 - Zoology' ","'Other' ","'Other main scheme choice' ",5
2014 ,"'C3 - Zoology' ","'Other' ","'Main scheme Clearing' ",5
2014 ,"'C3 - Zoology' ","'Other' ","'Direct Clearing' ",10
2014 ,"'C3 - Zoology' ","'Other' ","'RPA' ",5
2014 ,"'C4 - Genetics' ","'Academy' ","'Firm choice' ",55
2014 ,"'C4 - Genetics' ","'Academy' ","'Insurance choice' ",10
2014 ,"'C4 - Genetics' ","'Academy' ","'Main scheme Clearing' ",15
2014 ,"'C4 - Genetics' ","'Further education' ","'Firm choice' ",10
2014 ,"'C4 - Genetics' ","'Further education' ","'Main scheme Clearing' ",5
2014 ,"'C4 - Genetics' ","'Grammar' ","'Firm choice' ",5
2014 ,"'C4 - Genetics' ","'Independent' ","'Firm choice' ",25
2014 ,"'C4 - Genetics' ","'Independent' ","'Insurance choice' ",5
2014 ,"'C4 - Genetics' ","'Independent' ","'Main scheme Clearing' ",5
2014 ,"'C4 - Genetics' ","'Sixth form college' ","'Firm choice' ",25
2014 ,"'C4 - Genetics' ","'Sixth form college' ","'Insurance choice' ",5
2014 ,"'C4 - Genetics' ","'Sixth form college' ","'Main scheme Clearing' ",15
2014 ,"'C4 - Genetics' ","'State' ","'Firm choice' ",70
2014 ,"'C4 - Genetics' ","'State' ","'Insurance choice' ",10
