"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_07.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route,Number of Acceptances,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",375
2015 ,"'England' ","'Scotland' ","'18' ","'Women' ","'Main scheme Clearing' ",40
2015 ,"'England' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",155
2015 ,"'England' ","'Scotland' ","'19' ","'Men' ","'Insurance choice' ",15
2015 ,"'England' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",25
2015 ,"'England' ","'Scotland' ","'19' ","'Men' ","'Direct Clearing' ",5
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",165
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Insurance choice' ",10
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Extra' ",5
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Main scheme Clearing' ",20
2015 ,"'England' ","'Scotland' ","'19' ","'Women' ","'Direct Clearing' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Men' ","'Firm choice' ",60
2015 ,"'England' ","'Scotland' ","'20' ","'Men' ","'Insurance choice' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Men' ","'Extra' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",85
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ","'Extra' ",5
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ","'Main scheme Clearing' ",10
2015 ,"'England' ","'Scotland' ","'20' ","'Women' ","'RPA' ",5
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",130
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Extra' ",5
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",20
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'Direct Clearing' ",15
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ","'RPA' ",10
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",160
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",20
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'Extra' ",10
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",20
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'Direct Clearing' ",15
2015 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ","'RPA' ",15
2015 ,"'England' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",10
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",1715
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",215
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Other main scheme choice' ",5
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Extra' ",15
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Adjustment' ",5
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",165
2015 ,"'England' ","'Wales' ","'18' ","'Men' ","'Direct Clearing' ",15
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",2450
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",265
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Extra' ",35
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Adjustment' ",5
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",220
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'Direct Clearing' ",20
2015 ,"'England' ","'Wales' ","'18' ","'Women' ","'RPA' ",5
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",615
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Insurance choice' ",60
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Extra' ",10
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",55
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'Direct Clearing' ",25
2015 ,"'England' ","'Wales' ","'19' ","'Men' ","'RPA' ",5
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",785
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Insurance choice' ",40
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Extra' ",20
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Main scheme Clearing' ",55
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'Direct Clearing' ",15
2015 ,"'England' ","'Wales' ","'19' ","'Women' ","'RPA' ",10
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Firm choice' ",205
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Insurance choice' ",10
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Other main scheme choice' ",15
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Extra' ",5
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Main scheme Clearing' ",20
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'Direct Clearing' ",15
2015 ,"'England' ","'Wales' ","'20' ","'Men' ","'RPA' ",5
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",245
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Insurance choice' ",5
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Extra' ",5
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Main scheme Clearing' ",15
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'Direct Clearing' ",20
2015 ,"'England' ","'Wales' ","'20' ","'Women' ","'RPA' ",10
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",320
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Insurance choice' ",10
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Extra' ",5
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",30
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'Direct Clearing' ",25
2015 ,"'England' ","'Wales' ","'21 and over' ","'Men' ","'RPA' ",15
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",385
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Insurance choice' ",10
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",30
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Extra' ",5
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",35
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'Direct Clearing' ",20
2015 ,"'England' ","'Wales' ","'21 and over' ","'Women' ","'RPA' ",15
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ","'Firm choice' ",40
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ","'Insurance choice' ",20
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ","'Firm choice' ",75
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ","'Insurance choice' ",15
2015 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",10
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ","'Firm choice' ",20
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ","'Insurance choice' ",5
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ","'Firm choice' ",30
2015 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",180
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",15
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",145
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",5
2015 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",35
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",1745
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",470
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Other main scheme choice' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Extra' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Adjustment' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",70
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",2270
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",440
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ","'Extra' ",40
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ","'Adjustment' ",15
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",95
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",475
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Insurance choice' ",105
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Extra' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",25
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",580
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Insurance choice' ",85
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Extra' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",30
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ","'Direct Clearing' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",305
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ","'Insurance choice' ",15
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ","'Other main scheme choice' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ","'Main scheme Clearing' ",15
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",280
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ","'Insurance choice' ",15
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ","'Main scheme Clearing' ",20
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",620
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Insurance choice' ",20
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Extra' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",25
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Direct Clearing' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'RPA' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",860
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Insurance choice' ",25
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Extra' ",10
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",95
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'RPA' ",10
2015 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",5
2015 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",5
2015 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",5
2015 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",10
2015 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Firm choice' ",850
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Insurance choice' ",230
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Extra' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Adjustment' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",145
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Men' ","'RPA' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Firm choice' ",1365
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Insurance choice' ",205
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Extra' ",10
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Adjustment' ",5
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",130
2015 ,"'Scotland' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'Firm choice' ",315
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'Insurance choice' ",35
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",5
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",45
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'19' ","'Men' ","'RPA' ",5
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'Firm choice' ",495
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'Insurance choice' ",25
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'Extra' ",10
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",45
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'19' ","'Women' ","'RPA' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Firm choice' ",55
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Men' ","'RPA' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Women' ","'Firm choice' ",90
2015 ,"'Scotland' ","'England' ","'20' ","'Women' ","'Extra' ",5
2015 ,"'Scotland' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",10
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",140
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Extra' ",5
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",15
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",10
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'RPA' ",5
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",150
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Extra' ",5
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",10
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'RPA' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",215
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",50
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",60
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",305
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",55
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Extra' ",10
2015 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",50
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",35
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",65
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Insurance choice' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",10
2015 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",25
2015 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",45
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",70
2015 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Extra' ",5
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Firm choice' ",100
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Insurance choice' ",15
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",15
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'RPA' ",70
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Firm choice' ",200
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Insurance choice' ",15
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",20
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'RPA' ",75
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",4795
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Insurance choice' ",555
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Other main scheme choice' ",10
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Extra' ",50
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Adjustment' ",5
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Main scheme Clearing' ",265
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'RPA' ",225
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",6955
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Insurance choice' ",595
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Other main scheme choice' ",10
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Extra' ",75
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Main scheme Clearing' ",370
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Direct Clearing' ",5
2015 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'RPA' ",175
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",1320
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Insurance choice' ",80
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Other main scheme choice' ",20
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Extra' ",20
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",70
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Direct Clearing' ",10
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'RPA' ",130
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",1940
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Insurance choice' ",90
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Other main scheme choice' ",25
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Extra' ",35
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Main scheme Clearing' ",70
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Direct Clearing' ",10
2015 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'RPA' ",150
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Firm choice' ",995
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Insurance choice' ",50
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Other main scheme choice' ",25
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Extra' ",10
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Main scheme Clearing' ",40
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Direct Clearing' ",10
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'RPA' ",95
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",1310
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Insurance choice' ",40
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Other main scheme choice' ",15
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Extra' ",35
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Main scheme Clearing' ",45
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Direct Clearing' ",15
2015 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'RPA' ",85
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",3475
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Insurance choice' ",65
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",145
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Extra' ",60
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",140
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Direct Clearing' ",70
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'RPA' ",450
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",5915
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Insurance choice' ",85
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",215
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Extra' ",80
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",220
2015 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Direct Clearing' ",135
